Date,Open,High,Low,Close,Volume,Adj Close
2016-07-06,4.66,4.66,4.59,4.62,28917900,4.62
2016-07-05,4.74,4.74,4.68,4.69,23719700,4.69
2016-07-04,4.79,4.79,4.73,4.75,29465700,4.75
2016-07-01,4.71,4.71,4.71,4.71,000,4.71
2016-06-30,4.70,4.75,4.65,4.71,40592500,4.71
2016-06-29,4.67,4.69,4.58,4.65,40365700,4.65
2016-06-28,4.54,4.66,4.52,4.62,49286700,4.62
2016-06-27,4.46,4.66,4.46,4.61,40379200,4.61
2016-06-24,4.44,4.68,4.43,4.59,73436000,4.59
2016-06-23,4.68,4.71,4.65,4.66,20131000,4.66
2016-06-22,4.67,4.73,4.60,4.68,25115000,4.68
2016-06-21,4.62,4.65,4.56,4.65,53774700,4.65
2016-06-20,4.57,4.58,4.50,4.54,49165000,4.54
2016-06-17,4.48,4.54,4.46,4.53,35238700,4.53
2016-06-16,4.42,4.46,4.40,4.44,42779100,4.44
2016-06-15,4.40,4.50,4.40,4.48,37178200,4.48
2016-06-14,4.45,4.52,4.41,4.47,33225900,4.47
2016-06-13,4.51,4.52,4.41,4.47,54714500,4.47
2016-06-10,4.70,4.70,4.55,4.57,23947800,4.57
2016-06-09,4.66,4.66,4.66,4.66,000,4.66
2016-06-08,4.70,4.70,4.63,4.66,31249400,4.66
2016-06-07,4.62,4.69,4.61,4.66,31179500,4.66
2016-06-06,4.58,4.62,4.54,4.60,35030400,4.60
2016-06-03,4.52,4.57,4.52,4.55,28623400,4.55
2016-06-02,4.53,4.55,4.50,4.53,25290200,4.53
2016-06-01,4.50,4.57,4.50,4.53,39827700,4.53
2016-05-31,4.48,4.59,4.48,4.56,79633400,4.56
2016-05-30,4.47,4.50,4.43,4.48,57789700,4.48
2016-05-27,4.65,4.72,4.61,4.70,69012800,4.44877
2016-05-26,4.61,4.65,4.59,4.64,48964900,4.39197
2016-05-25,4.54,4.67,4.54,4.61,75474800,4.36358
2016-05-24,4.42,4.48,4.42,4.48,34599200,4.24053
2016-05-23,4.42,4.51,4.42,4.45,33628400,4.21213
2016-05-20,4.38,4.48,4.38,4.45,34146400,4.21213
2016-05-19,4.45,4.46,4.41,4.42,31397600,4.18373
2016-05-18,4.41,4.47,4.41,4.45,35778900,4.21213
2016-05-17,4.48,4.54,4.43,4.49,52354600,4.24999
2016-05-16,4.47,4.52,4.36,4.45,61059200,4.21213
2016-05-13,4.50,4.54,4.46,4.52,49933100,4.27839
2016-05-12,4.57,4.58,4.51,4.55,36421300,4.30678
2016-05-11,4.62,4.65,4.52,4.58,53576700,4.33518
2016-05-10,4.58,4.65,4.57,4.62,42642000,4.37304
2016-05-09,4.63,4.66,4.58,4.62,33976500,4.37304
2016-05-06,4.70,4.70,4.61,4.63,43935900,4.38251
2016-05-05,4.68,4.73,4.66,4.68,31346500,4.42983
2016-05-04,4.73,4.76,4.68,4.72,64772900,4.4677
2016-05-03,4.82,4.86,4.75,4.80,35316100,4.54342
2016-05-02,4.88,4.88,4.88,4.88,000,4.61914
2016-04-29,4.95,4.95,4.83,4.88,34046900,4.61914
2016-04-28,4.91,4.96,4.86,4.92,49287900,4.65701
2016-04-27,4.91,4.94,4.84,4.92,34866800,4.65701
2016-04-26,4.93,4.96,4.80,4.94,41398300,4.67594
2016-04-25,4.91,4.99,4.89,4.91,30308200,4.64754
2016-04-22,4.92,5.00,4.92,4.95,31204600,4.6854
2016-04-21,5.00,5.03,4.94,5.00,39379200,4.73273
2016-04-20,5.02,5.02,4.91,4.98,50716500,4.7138
2016-04-19,4.99,5.02,4.92,5.01,44592400,4.7422
2016-04-18,4.96,4.96,4.87,4.92,37163400,4.65701
2016-04-15,4.97,5.00,4.88,4.98,52288700,4.7138
2016-04-14,4.86,4.94,4.86,4.92,70646800,4.65701
2016-04-13,4.69,4.86,4.69,4.82,63041900,4.56235
2016-04-12,4.62,4.73,4.62,4.70,38331900,4.44877
2016-04-11,4.51,4.68,4.51,4.67,26629000,4.42037
2016-04-08,4.54,4.64,4.52,4.62,41514000,4.37304
2016-04-07,4.61,4.68,4.56,4.60,25648900,4.35411
2016-04-06,4.62,4.62,4.56,4.59,25099800,4.34465
2016-04-05,4.68,4.68,4.56,4.59,36584100,4.34465
2016-04-04,4.67,4.67,4.67,4.67,000,4.42037
2016-04-01,4.77,4.77,4.63,4.67,55363400,4.42037
2016-03-31,4.75,4.81,4.71,4.75,55224600,4.49609
2016-03-30,4.75,4.80,4.74,4.78,51462000,4.52449
2016-03-29,4.81,4.81,4.69,4.70,35547200,4.44877
2016-03-28,4.74,4.74,4.74,4.74,000,4.48663
2016-03-25,4.74,4.74,4.74,4.74,000,4.48663
2016-03-24,4.84,4.84,4.69,4.74,56330200,4.48663
2016-03-23,4.90,4.93,4.85,4.90,18909200,4.63808
2016-03-22,4.94,4.94,4.85,4.90,17006400,4.63808
2016-03-21,4.84,4.96,4.83,4.89,41335100,4.62861
2016-03-18,4.83,4.91,4.81,4.87,45565500,4.60968
2016-03-17,4.80,4.85,4.75,4.80,33040300,4.54342
2016-03-16,4.77,4.77,4.66,4.71,22305100,4.45823
2016-03-15,4.74,4.78,4.68,4.70,31076000,4.44877
2016-03-14,4.68,4.78,4.68,4.74,29263300,4.48663
2016-03-11,4.65,4.68,4.60,4.67,35602100,4.42037
2016-03-10,4.65,4.67,4.58,4.63,18351000,4.38251
2016-03-09,4.60,4.61,4.55,4.60,35827300,4.35411
2016-03-08,4.72,4.72,4.59,4.65,27396900,4.40144
2016-03-07,4.65,4.86,4.64,4.74,51349500,4.48663
2016-03-04,4.62,4.69,4.56,4.63,60513600,4.38251
2016-03-03,4.58,4.63,4.52,4.57,32058200,4.32572
2016-03-02,4.46,4.58,4.44,4.53,51968100,4.28785
2016-03-01,4.30,4.39,4.28,4.35,19925700,4.11747
2016-02-29,4.39,4.39,4.25,4.29,35198400,4.06068
2016-02-26,4.38,4.42,4.35,4.36,31693900,4.12694
2016-02-25,4.37,4.38,4.26,4.29,30607200,4.06068
2016-02-24,4.37,4.41,4.34,4.38,18176500,4.14587
2016-02-23,4.38,4.42,4.34,4.40,24901400,4.1648
2016-02-22,4.41,4.42,4.33,4.38,30419000,4.14587
2016-02-19,4.39,4.39,4.29,4.33,32796400,4.09854
2016-02-18,4.37,4.40,4.34,4.38,32950100,4.14587
2016-02-17,4.33,4.39,4.25,4.26,33172400,4.03229
2016-02-16,4.33,4.37,4.29,4.30,24285800,4.07015
2016-02-15,4.12,4.30,4.10,4.27,34195000,4.04175
2016-02-12,4.10,4.10,4.00,4.03,37276800,3.81458
2016-02-11,4.32,4.32,4.10,4.11,36936100,3.8903
2016-02-10,4.37,4.37,4.37,4.37,000,4.13641
2016-02-09,4.37,4.37,4.37,4.37,000,4.13641
2016-02-08,4.37,4.37,4.37,4.37,000,4.13641
2016-02-05,4.44,4.44,4.26,4.37,22965800,4.13641
2016-02-04,4.39,4.42,4.35,4.36,31046600,4.12694
2016-02-03,4.38,4.38,4.26,4.35,60838700,4.11747
2016-02-02,4.45,4.45,4.38,4.42,26132400,4.18373
2016-02-01,4.50,4.54,4.40,4.43,33196600,4.1932
2016-01-29,4.40,4.55,4.32,4.52,43690900,4.27839
2016-01-28,4.42,4.46,4.35,4.40,38327400,4.1648
2016-01-27,4.43,4.44,4.36,4.42,34605000,4.18373
2016-01-26,4.37,4.43,4.33,4.35,37384000,4.11747
2016-01-25,4.43,4.50,4.41,4.44,49863300,4.20266
2016-01-22,4.40,4.46,4.34,4.43,58000300,4.1932
2016-01-21,4.33,4.43,4.22,4.26,54896200,4.03229
2016-01-20,4.36,4.43,4.25,4.32,50419000,4.08908
2016-01-19,4.37,4.46,4.34,4.42,52411400,4.18373
2016-01-18,4.40,4.45,4.34,4.35,47716600,4.11747
2016-01-15,4.59,4.59,4.41,4.42,63879700,4.18373
2016-01-14,4.57,4.61,4.51,4.58,42756300,4.33518
2016-01-13,4.67,4.70,4.58,4.61,44745900,4.36358
2016-01-12,4.60,4.66,4.56,4.58,26343600,4.33518
2016-01-11,4.66,4.66,4.57,4.59,61190200,4.34465
2016-01-08,4.74,4.74,4.59,4.68,48951300,4.42983
2016-01-07,4.78,4.80,4.63,4.66,68287200,4.4109
2016-01-06,4.88,4.88,4.81,4.84,29262700,4.58128
2016-01-05,4.91,4.95,4.81,4.87,42950600,4.60968
2016-01-04,5.03,5.03,4.80,4.89,50447200,4.62861
2016-01-01,5.02,5.02,5.02,5.02,000,4.75166
2015-12-31,5.00,5.05,5.00,5.02,8398200,4.75166
2015-12-30,5.04,5.05,4.97,4.99,23813500,4.72326
2015-12-29,5.06,5.06,5.01,5.02,24248200,4.75166
2015-12-28,5.09,5.11,5.02,5.04,23333200,4.77059
2015-12-25,5.08,5.08,5.08,5.08,000,4.80845
2015-12-24,5.12,5.12,5.07,5.08,11054000,4.80845
2015-12-23,5.00,5.12,5.00,5.08,37311300,4.80845
2015-12-22,5.02,5.06,4.96,4.98,36545200,4.7138
2015-12-21,4.90,5.07,4.90,5.03,59876400,4.76113
2015-12-18,4.86,5.01,4.86,4.96,59214800,4.69487
2015-12-17,4.90,4.97,4.86,4.89,56715000,4.62861
2015-12-16,4.80,4.91,4.80,4.82,35582700,4.56235
2015-12-15,4.79,4.81,4.72,4.76,48715200,4.50556
2015-12-14,4.67,4.79,4.67,4.77,53075900,4.51502
2015-12-11,4.82,4.84,4.71,4.75,38952900,4.49609
2015-12-10,4.89,4.89,4.80,4.81,34766500,4.55289
2015-12-09,4.93,4.93,4.86,4.87,27387200,4.60968
2015-12-08,5.01,5.01,4.86,4.94,39979600,4.67594
2015-12-07,5.02,5.04,4.92,4.95,16602500,4.6854
2015-12-04,4.97,5.02,4.95,4.96,40822200,4.69487
2015-12-03,5.07,5.11,5.03,5.05,39640200,4.78006
2015-12-02,4.98,5.12,4.94,5.07,52593700,4.79899
2015-12-01,4.96,4.99,4.92,4.94,45542900,4.67594
2015-11-30,4.94,4.99,4.88,4.89,90608500,4.62861
2015-11-27,5.12,5.12,4.95,4.96,69157500,4.69487
2015-11-26,5.13,5.18,5.09,5.12,27161100,4.84632
2015-11-25,5.17,5.18,5.11,5.12,38459500,4.84632
2015-11-24,5.20,5.22,5.11,5.16,24291800,4.88418
2015-11-23,5.28,5.31,5.20,5.21,32413100,4.9315
2015-11-20,5.25,5.30,5.20,5.27,38673000,4.9883
2015-11-19,5.21,5.26,5.17,5.22,53995200,4.94097
2015-11-18,5.22,5.23,5.12,5.15,88244800,4.87471
2015-11-17,5.09,5.09,5.09,5.09,000,4.81792
2015-11-16,5.09,5.09,5.09,5.09,000,4.81792
2015-11-13,5.13,5.18,5.05,5.09,55330700,4.81792
2015-11-12,5.22,5.26,5.15,5.20,49651900,4.92204
2015-11-11,5.17,5.23,5.14,5.20,32153500,4.92204
2015-11-10,5.18,5.28,5.17,5.20,48092900,4.92204
2015-11-09,5.12,5.34,5.12,5.25,83849400,4.96937
2015-11-06,5.14,5.21,5.14,5.16,34104200,4.88418
2015-11-05,5.11,5.24,5.11,5.18,66453500,4.90311
2015-11-04,5.05,5.17,5.05,5.09,47032100,4.81792
2015-11-03,5.09,5.12,5.01,5.02,34586100,4.75166
2015-11-02,5.00,5.10,5.00,5.04,36468600,4.77059
2015-10-30,5.08,5.11,5.01,5.03,34749000,4.76113
2015-10-29,5.12,5.12,5.01,5.05,36866800,4.78006
2015-10-28,5.07,5.16,5.01,5.04,45492800,4.77059
2015-10-27,5.05,5.15,5.05,5.13,36053900,4.85578
2015-10-26,5.18,5.20,5.08,5.12,34936900,4.84632
2015-10-23,5.18,5.19,5.12,5.16,33966700,4.88418
2015-10-22,5.07,5.14,5.06,5.12,37818000,4.84632
2015-10-21,5.11,5.11,5.11,5.11,000,4.83685
2015-10-20,5.09,5.11,5.02,5.11,32286000,4.83685
2015-10-19,5.06,5.10,5.05,5.09,30004700,4.81792
2015-10-16,5.07,5.10,5.01,5.06,33386400,4.78952
2015-10-15,4.96,5.07,4.94,5.00,39956200,4.73273
2015-10-14,4.93,5.01,4.88,4.92,37423200,4.65701
2015-10-13,4.96,5.06,4.95,4.99,33394300,4.72326
2015-10-12,5.04,5.10,5.00,5.00,48963100,4.73273
2015-10-09,4.95,5.15,4.92,4.99,73995200,4.72326
2015-10-08,4.90,4.94,4.84,4.91,47053600,4.64754
2015-10-07,4.80,4.93,4.77,4.91,47258800,4.64754
2015-10-06,4.84,4.85,4.69,4.76,26381200,4.50556
2015-10-05,4.68,4.77,4.63,4.74,34549000,4.48663
2015-10-02,4.56,4.66,4.51,4.59,36396000,4.34465
2015-10-01,4.49,4.49,4.49,4.49,000,4.24999
2015-09-30,4.48,4.56,4.45,4.49,37504000,4.24999
2015-09-29,4.51,4.53,4.38,4.45,44084300,4.21213
2015-09-28,4.62,4.62,4.62,4.62,000,4.37304
2015-09-25,4.55,4.65,4.55,4.62,26942100,4.37304
2015-09-24,4.58,4.64,4.55,4.58,29984000,4.33518
2015-09-23,4.70,4.73,4.54,4.61,63383700,4.36358
2015-09-22,4.81,4.87,4.73,4.74,31697000,4.48663
2015-09-21,4.70,4.77,4.66,4.75,45381600,4.49609
2015-09-18,4.76,4.84,4.76,4.79,35157300,4.53396
2015-09-17,4.79,4.87,4.74,4.76,43671600,4.50556
2015-09-16,4.69,4.83,4.68,4.73,40536200,4.47716
2015-09-15,4.79,4.79,4.64,4.65,40307600,4.40144
2015-09-14,4.69,4.77,4.59,4.70,40326800,4.44877
2015-09-11,4.80,4.84,4.67,4.68,44539000,4.42983
2015-09-10,4.71,4.74,4.65,4.72,32039500,4.4677
2015-09-09,4.68,4.85,4.61,4.82,99041400,4.56235
2015-09-08,4.45,4.67,4.43,4.60,68404800,4.35411
2015-09-07,4.59,4.59,4.44,4.45,42148800,4.21213
2015-09-04,4.38,4.46,4.36,4.44,33272900,4.20266
2015-09-03,4.41,4.41,4.41,4.41,000,4.17427
2015-09-02,4.48,4.51,4.36,4.41,61596200,4.17427
2015-09-01,4.67,4.69,4.51,4.53,62903400,4.28785
2015-08-31,4.78,4.78,4.64,4.75,55298100,4.49609
2015-08-28,4.75,4.86,4.71,4.72,63206800,4.4677
2015-08-27,4.74,4.85,4.65,4.77,113130100,4.51502
2015-08-26,4.82,4.83,4.63,4.65,73404100,4.40144
2015-08-25,4.65,4.88,4.63,4.73,91697100,4.47716
2015-08-24,4.98,4.99,4.72,4.76,116866600,4.50556
2015-08-21,5.08,5.15,5.01,5.07,52354700,4.79899
2015-08-20,5.24,5.28,5.14,5.19,44146200,4.91257
2015-08-19,5.30,5.42,5.28,5.30,65199600,5.01669
2015-08-18,5.37,5.38,5.26,5.28,32043000,4.99776
2015-08-17,5.38,5.41,5.28,5.33,41345300,5.04509
2015-08-14,5.44,5.48,5.40,5.40,23359100,5.11135
2015-08-13,5.42,5.50,5.40,5.43,31136900,5.13974
2015-08-12,5.48,5.52,5.41,5.44,48507500,5.14921
2015-08-11,5.61,5.64,5.53,5.55,39522000,5.25333
2015-08-10,5.47,5.62,5.46,5.55,44363400,5.25333
2015-08-07,5.46,5.56,5.45,5.54,41300500,5.24386
2015-08-06,5.47,5.52,5.45,5.47,31410700,5.17761
2015-08-05,5.48,5.56,5.46,5.49,20985400,5.19654
2015-08-04,5.50,5.57,5.45,5.49,56388900,5.19654
2015-08-03,5.49,5.55,5.45,5.54,36311700,5.24386
2015-07-31,5.56,5.62,5.49,5.53,47624300,5.2344
2015-07-30,5.64,5.65,5.52,5.56,38721600,5.2628
2015-07-29,5.59,5.66,5.54,5.61,37001700,5.31012
2015-07-28,5.56,5.69,5.50,5.60,61229000,5.30066
2015-07-27,5.78,5.79,5.56,5.65,83192200,5.34798
2015-07-24,5.79,5.88,5.79,5.83,24340900,5.51836
2015-07-23,5.76,5.89,5.76,5.84,27445000,5.52783
2015-07-22,5.89,5.89,5.74,5.81,52561300,5.49943
2015-07-21,5.92,5.96,5.83,5.91,26704900,5.59409
2015-07-20,5.91,5.96,5.85,5.89,33343600,5.57516
2015-07-17,5.85,5.99,5.85,5.91,38934600,5.59409
2015-07-16,5.81,5.89,5.80,5.88,37424700,5.56569
2015-07-15,5.92,6.00,5.81,5.87,84554700,5.55622
2015-07-14,5.86,5.92,5.79,5.86,79106100,5.54676
2015-07-13,5.82,5.94,5.72,5.86,77258900,5.54676
2015-07-10,5.65,5.91,5.60,5.76,142694500,5.4521
2015-07-09,5.45,5.77,5.35,5.57,114288500,5.27226
2015-07-08,5.58,5.63,5.29,5.50,215648800,5.206
2015-07-07,5.93,6.04,5.77,5.82,104412400,5.5089
2015-07-06,6.20,6.25,5.74,5.97,122015700,5.65088
2015-07-03,6.24,6.24,6.01,6.15,116802000,5.82126
2015-07-02,6.18,6.29,6.11,6.20,80903600,5.86858
2015-07-01,6.18,6.18,6.18,6.18,000,5.84965
2015-06-30,6.06,6.25,6.02,6.18,97961500,5.84965
2015-06-29,6.30,6.36,5.71,6.06,185913500,5.73607
2015-06-26,6.45,6.50,6.31,6.34,89656300,6.0011
2015-06-25,6.58,6.63,6.45,6.52,106389600,6.17148
2015-06-24,6.52,6.58,6.48,6.49,53696600,6.14308
2015-06-23,6.44,6.57,6.39,6.51,71939000,6.16201
2015-06-22,6.33,6.45,6.32,6.43,35421500,6.08629
2015-06-19,6.39,6.49,6.29,6.33,50540700,5.99164
2015-06-18,6.38,6.46,6.31,6.39,46170400,6.04843
2015-06-17,6.34,6.50,6.33,6.41,64982200,6.06736
2015-06-16,6.41,6.47,6.28,6.34,80897700,6.0011
2015-06-15,6.57,6.60,6.41,6.45,45844800,6.10522
2015-06-12,6.59,6.65,6.49,6.61,42535200,6.25667
2015-06-11,6.55,6.58,6.41,6.53,59964800,6.18095
2015-06-10,6.57,6.69,6.50,6.50,63153700,6.15255
2015-06-09,6.72,6.77,6.53,6.57,70641700,6.21881
2015-06-08,6.50,6.77,6.47,6.72,96970800,6.36079
2015-06-05,6.62,6.71,6.46,6.57,102383400,6.21881
2015-06-04,6.58,6.78,6.47,6.62,86653500,6.26613
2015-06-03,6.63,6.63,6.48,6.56,52535300,6.20934
2015-06-02,6.64,6.64,6.53,6.55,44250900,6.19988
2015-06-01,6.53,6.71,6.51,6.61,54284500,6.25667
2015-05-29,6.63,6.66,6.53,6.56,69110500,6.20934
2015-05-28,6.87,6.90,6.51,6.62,161313600,6.26613
2015-05-27,6.99,6.99,6.80,6.86,61935800,6.49331
2015-05-26,6.99,7.02,6.88,6.89,67273900,6.5217
2015-05-25,6.83,6.83,6.83,6.83,000,6.46491
2015-05-22,6.78,6.86,6.75,6.83,52291000,6.46491
2015-05-21,6.79,6.85,6.69,6.71,19158300,6.35132
2015-05-20,6.83,6.86,6.72,6.78,53346600,6.41758
2015-05-19,6.58,6.77,6.57,6.75,56529200,6.38919
2015-05-18,6.68,6.68,6.58,6.61,42763600,6.25667
2015-05-15,6.65,6.72,6.51,6.68,65941000,6.32293
2015-05-14,6.67,6.75,6.59,6.64,46015500,6.28507
2015-05-13,6.84,6.85,6.64,6.67,44382600,6.31346
2015-05-12,6.86,6.86,6.73,6.76,52814400,6.39865
2015-05-11,6.85,6.88,6.71,6.86,47398300,6.49331
2015-05-08,6.64,6.79,6.63,6.78,57302300,6.41758
2015-05-07,6.69,6.74,6.59,6.63,47846900,6.2756
2015-05-06,6.78,6.94,6.70,6.71,92257900,6.35132
2015-05-05,7.18,7.18,6.80,6.83,85950000,6.46491
2015-05-04,7.05,7.19,7.02,7.13,72816300,6.74887
2015-05-01,7.05,7.05,7.05,7.05,000,6.67315
2015-04-30,7.11,7.13,6.99,7.05,63158300,6.67315
2015-04-29,7.16,7.21,7.04,7.11,58603900,6.72994
2015-04-28,7.20,7.30,7.05,7.21,102018500,6.8246
2015-04-27,6.96,7.23,6.91,7.20,102625900,6.81513
2015-04-24,7.10,7.14,6.90,7.05,53674600,6.67315
2015-04-23,7.13,7.23,7.02,7.05,92287500,6.67315
2015-04-22,7.06,7.13,7.00,7.08,84905300,6.70155
2015-04-21,7.04,7.09,6.89,7.06,134010800,6.68261
2015-04-20,7.39,7.40,6.87,6.90,184222100,6.53117
2015-04-17,7.36,7.36,7.12,7.13,102330800,6.74887
2015-04-16,7.12,7.36,7.07,7.35,142258200,6.95711
2015-04-15,7.11,7.30,7.03,7.16,165877700,6.77727
2015-04-14,7.22,7.30,7.06,7.16,158291300,6.77727
2015-04-13,6.98,7.24,6.77,7.20,212747000,6.81513
2015-04-10,6.85,6.92,6.70,6.92,180256400,6.5501
2015-04-09,6.81,7.13,6.60,6.70,289957300,6.34186
2015-04-08,6.19,6.39,6.17,6.38,323992900,6.03896
2015-04-07,5.97,5.97,5.97,5.97,000,5.65088
2015-04-06,5.97,5.97,5.97,5.97,000,5.65088
2015-04-03,5.97,5.97,5.97,5.97,000,5.65088
2015-04-02,5.94,6.03,5.91,5.97,81562300,5.65088
2015-04-01,5.90,5.93,5.82,5.89,61538600,5.57516
2015-03-31,6.05,6.07,5.83,5.84,113955300,5.52783
2015-03-30,5.73,5.85,5.72,5.83,125595400,5.51836
2015-03-27,5.65,5.69,5.61,5.64,56259000,5.33852
2015-03-26,5.70,5.71,5.66,5.68,53859700,5.37638
2015-03-25,5.78,5.78,5.70,5.71,54999000,5.40478
2015-03-24,5.84,5.84,5.72,5.78,75492800,5.47104
2015-03-23,5.85,5.88,5.75,5.85,143220800,5.53729
2015-03-20,6.00,6.01,5.94,5.99,44697700,5.66981
2015-03-19,5.98,6.01,5.95,6.00,48691400,5.67928
2015-03-18,5.95,5.98,5.87,5.95,64177800,5.63195
2015-03-17,5.91,5.97,5.88,5.89,49892600,5.57516
2015-03-16,5.85,5.92,5.81,5.89,33906700,5.57516
2015-03-13,5.75,5.90,5.75,5.85,72558900,5.53729
2015-03-12,5.64,5.83,5.64,5.76,72985700,5.4521
2015-03-11,5.68,5.75,5.63,5.66,31765900,5.35745
2015-03-10,5.72,5.76,5.67,5.69,36147900,5.38585
2015-03-09,5.66,5.80,5.64,5.76,45766500,5.4521
2015-03-06,5.75,5.75,5.64,5.69,23153300,5.38585
2015-03-05,5.72,5.75,5.64,5.69,48450300,5.38585
2015-03-04,5.82,5.84,5.71,5.75,55989900,5.44264
2015-03-03,5.90,5.91,5.77,5.81,60867500,5.49943
2015-03-02,5.95,5.95,5.87,5.90,38480600,5.58462
2015-02-27,5.93,5.93,5.87,5.88,25846500,5.56569
2015-02-26,5.88,5.93,5.83,5.91,47344700,5.59409
2015-02-25,5.81,5.88,5.80,5.84,45576900,5.52783
2015-02-24,5.83,5.86,5.76,5.82,35334600,5.5089
2015-02-23,5.84,5.84,5.73,5.83,30747600,5.51836
2015-02-20,5.81,5.81,5.81,5.81,000,5.49943
2015-02-19,5.81,5.81,5.81,5.81,000,5.49943
2015-02-18,5.81,5.82,5.76,5.81,11240800,5.49943
2015-02-17,5.72,5.80,5.70,5.79,54273800,5.4805
2015-02-16,5.70,5.73,5.64,5.66,33946000,5.35745
2015-02-13,5.75,5.76,5.66,5.70,41314000,5.39531
2015-02-12,5.66,5.75,5.65,5.74,39814800,5.43317
2015-02-11,5.67,5.71,5.65,5.69,26100600,5.38585
2015-02-10,5.63,5.70,5.62,5.67,23305800,5.36692
2015-02-09,5.66,5.70,5.61,5.65,30416900,5.34798
2015-02-06,5.75,5.80,5.68,5.70,46124500,5.39531
2015-02-05,5.92,5.94,5.74,5.78,98823500,5.47104
2015-02-04,5.79,5.81,5.71,5.74,33639100,5.43317
2015-02-03,5.70,5.79,5.66,5.78,39296400,5.47104
2015-02-02,5.68,5.74,5.63,5.71,43733000,5.40478
2015-01-30,5.75,5.83,5.73,5.75,52950000,5.44264
2015-01-29,5.78,5.83,5.70,5.75,67131200,5.44264
2015-01-28,5.80,5.90,5.76,5.83,51241800,5.51836
2015-01-27,5.92,5.93,5.81,5.84,80313700,5.52783
2015-01-26,5.90,5.96,5.86,5.95,51341500,5.63195
2015-01-23,5.85,5.93,5.83,5.91,68036600,5.59409
2015-01-22,5.80,5.88,5.75,5.78,47660400,5.47104
2015-01-21,5.67,5.86,5.67,5.83,81613400,5.51836
2015-01-20,5.67,5.74,5.57,5.71,60070600,5.40478
2015-01-19,5.88,5.88,5.50,5.63,130938500,5.32905
2015-01-16,5.97,6.00,5.90,5.93,58615700,5.61302
2015-01-15,5.97,6.01,5.85,5.98,57401400,5.66034
2015-01-14,5.93,5.99,5.86,5.91,73570900,5.59409
2015-01-13,5.90,5.92,5.83,5.87,67215300,5.55622
2015-01-12,5.96,5.98,5.84,5.91,41496900,5.59409
2015-01-09,6.02,6.10,5.90,5.93,117447300,5.61302
2015-01-08,6.09,6.12,5.92,5.95,91039400,5.63195
2015-01-07,6.08,6.13,6.00,6.05,89300300,5.7266
2015-01-06,6.20,6.26,6.10,6.11,76140600,5.7834
2015-01-05,6.27,6.33,6.17,6.22,110230700,5.88752
2015-01-02,6.24,6.34,6.19,6.29,89565300,5.95377
2015-01-01,6.22,6.22,6.22,6.22,000,5.88752
2014-12-31,6.20,6.24,6.17,6.22,34676100,5.88752
2014-12-30,6.15,6.25,6.04,6.17,125083200,5.84019
2014-12-29,6.25,6.28,6.03,6.08,75754500,5.755
2014-12-26,5.94,5.94,5.94,5.94,000,5.62248
2014-12-25,5.94,5.94,5.94,5.94,000,5.62248
