Date,Open,High,Low,Close,Volume,Adj Close
2016-05-06,5.80,6.14,5.71,5.74,1277400,5.43
2016-05-05,5.80,5.88,5.80,5.85,854000,5.53
2016-05-04,5.96,5.97,5.82,5.82,1034000,5.50
2016-05-03,6.19,6.19,5.94,5.95,647500,5.63
2016-05-02,6.14,6.14,6.14,6.14,000,5.81
2016-04-29,6.13,6.18,6.06,6.14,349000,5.81
2016-04-28,6.13,6.31,6.12,6.13,409500,5.80
2016-04-27,6.21,6.26,6.18,6.21,174500,5.87
2016-04-26,6.31,6.31,6.18,6.19,365000,5.85
2016-04-25,6.22,6.30,6.20,6.26,396000,5.92
2016-04-22,6.28,6.36,6.23,6.23,232500,5.89
2016-04-21,6.26,6.43,6.22,6.31,412500,5.97
2016-04-20,6.26,6.34,6.22,6.24,446000,5.90
2016-04-19,6.38,6.43,6.30,6.37,275000,6.02
2016-04-18,6.45,6.45,6.28,6.33,125000,5.99
2016-04-15,6.50,6.53,6.43,6.47,272000,6.12
2016-04-14,6.46,6.50,6.44,6.47,682500,6.12
2016-04-13,6.38,6.45,6.38,6.45,391500,6.10
2016-04-12,6.23,6.35,6.23,6.35,543500,6.01
2016-04-11,6.14,6.22,6.11,6.18,380500,5.84
2016-04-08,6.09,6.12,6.00,6.12,494500,5.79
2016-04-07,6.10,6.19,6.02,6.12,454000,5.79
2016-04-06,6.15,6.18,6.09,6.11,571500,5.78
2016-04-05,6.30,6.30,6.05,6.18,1012000,5.84
2016-04-04,6.26,6.26,6.26,6.26,000,5.92
2016-04-01,6.26,6.29,6.22,6.26,262000,5.92
2016-03-31,6.34,6.36,6.24,6.29,484000,5.95
2016-03-30,6.15,6.32,6.15,6.28,749500,5.94
2016-03-29,6.34,6.34,6.19,6.24,659500,5.90
2016-03-28,6.31,6.31,6.31,6.31,000,5.97
2016-03-25,6.31,6.31,6.31,6.31,000,5.97
2016-03-24,6.40,6.40,6.19,6.31,2009900,5.97
2016-03-23,6.49,6.51,6.19,6.48,1134000,6.13
2016-03-22,6.45,6.50,6.40,6.47,2198000,6.12
2016-03-21,6.30,6.45,6.30,6.41,1241700,6.06
2016-03-18,6.12,6.30,6.12,6.28,665800,5.94
2016-03-17,6.18,6.18,6.10,6.16,822500,5.83
2016-03-16,6.19,6.21,6.08,6.15,851500,5.82
2016-03-15,6.15,6.19,6.12,6.13,1471600,5.80
2016-03-14,6.13,6.26,6.06,6.17,2037600,5.83
2016-03-11,6.02,6.13,6.02,6.10,565000,5.77
2016-03-10,6.15,6.15,6.05,6.07,616000,5.74
2016-03-09,6.15,6.16,6.05,6.09,657500,5.76
2016-03-08,6.35,6.35,6.06,6.19,1715500,5.85
2016-03-07,6.36,6.50,6.30,6.41,1629000,6.06
2016-03-04,6.37,6.38,6.20,6.36,1607600,6.01
2016-03-03,6.35,6.39,6.28,6.32,1363300,5.98
2016-03-02,6.24,6.36,6.17,6.30,1116000,5.96
2016-03-01,6.18,6.22,6.12,6.16,688500,5.83
2016-02-29,6.30,6.30,6.14,6.18,952500,5.84
2016-02-26,6.19,6.24,6.12,6.22,664000,5.88
2016-02-25,6.24,6.27,6.07,6.15,1183100,5.82
2016-02-24,6.28,6.29,6.16,6.24,1931000,5.90
2016-02-23,6.42,6.42,6.24,6.26,873900,5.92
2016-02-22,6.24,6.50,6.22,6.27,12946300,5.93
2016-02-19,6.17,6.23,6.12,6.22,1534000,5.88
2016-02-18,6.20,6.23,6.12,6.17,628000,5.83
2016-02-17,6.22,6.23,6.10,6.15,1558500,5.82
2016-02-16,6.00,6.24,5.97,6.12,1637000,5.79
2016-02-15,5.77,6.00,5.73,5.89,494000,5.57
2016-02-12,5.72,5.84,5.61,5.62,2255000,5.31
2016-02-11,5.70,5.91,5.70,5.76,1777000,5.45
2016-02-10,5.98,5.98,5.98,5.98,000,5.66
2016-02-09,5.98,5.98,5.98,5.98,000,5.66
2016-02-08,5.98,5.98,5.98,5.98,000,5.66
2016-02-05,5.92,6.01,5.91,5.98,636500,5.66
2016-02-04,6.02,6.02,5.83,5.83,630500,5.51
2016-02-03,5.93,6.03,5.89,5.94,1892000,5.62
2016-02-02,6.01,6.13,5.98,6.11,1405000,5.78
2016-02-01,6.00,6.09,5.96,5.97,1211000,5.65
2016-01-29,5.85,6.07,5.83,6.04,2354000,5.71
2016-01-28,5.82,5.93,5.76,5.84,1447000,5.52
2016-01-27,6.00,6.00,5.72,5.90,2774500,5.58
2016-01-26,5.93,5.99,5.79,5.83,2436000,5.51
2016-01-25,5.94,6.03,5.92,6.00,2230000,5.67
2016-01-22,5.95,6.00,5.80,5.92,9838000,5.60
2016-01-21,6.03,6.03,5.79,5.83,2276000,5.51
2016-01-20,6.00,6.00,5.90,5.96,4628000,5.64
2016-01-19,6.14,6.14,5.94,6.02,2526500,5.69
2016-01-18,5.99,6.04,5.80,5.95,2928000,5.63
2016-01-15,5.97,6.11,5.97,6.06,3906500,5.73
2016-01-14,6.00,6.07,5.93,6.04,1260000,5.71
2016-01-13,6.12,6.14,6.00,6.06,2013000,5.73
2016-01-12,6.04,6.07,5.93,5.99,2983500,5.66
2016-01-11,5.95,6.08,5.82,5.97,6982400,5.65
2016-01-08,6.00,6.10,5.97,6.04,1610500,5.71
2016-01-07,6.20,6.20,5.91,6.01,3613300,5.68
2016-01-06,6.43,6.43,6.23,6.26,2130300,5.92
2016-01-05,6.49,6.51,6.36,6.44,3958500,6.09
2016-01-04,6.97,6.97,6.48,6.49,1767500,6.14
2016-01-01,6.99,6.99,6.99,6.99,000,6.61
2015-12-31,6.80,7.00,6.73,6.99,3983800,6.61
2015-12-30,6.72,6.90,6.56,6.89,5364000,6.52
2015-12-29,6.61,6.80,6.47,6.78,2517500,6.41
2015-12-28,6.81,6.88,6.60,6.61,735000,6.25
2015-12-25,6.76,6.76,6.76,6.76,000,6.39
2015-12-24,7.03,7.07,6.75,6.76,2114000,6.39
2015-12-23,7.00,7.27,6.80,7.26,8433000,6.87
2015-12-22,6.75,7.30,6.59,7.11,11865000,6.72
2015-12-21,6.30,6.80,6.22,6.79,7319000,6.42
2015-12-18,6.19,6.40,6.15,6.33,4864800,5.99
2015-12-17,6.15,6.29,6.14,6.22,2214000,5.88
2015-12-16,5.88,6.14,5.83,6.12,3575000,5.79
2015-12-15,5.85,5.90,5.75,5.85,3489500,5.53
2015-12-14,5.52,5.85,5.50,5.85,3526000,5.53
2015-12-11,5.63,5.65,5.53,5.56,917000,5.26
2015-12-10,5.65,5.72,5.60,5.61,843500,5.31
2015-12-09,5.60,5.69,5.55,5.66,902500,5.35
2015-12-08,5.60,5.72,5.53,5.61,1224500,5.31
2015-12-07,5.73,5.75,5.61,5.71,1219000,5.40
2015-12-04,5.72,5.78,5.66,5.68,888000,5.37
2015-12-03,5.71,5.84,5.71,5.76,362500,5.45
2015-12-02,5.69,5.83,5.65,5.80,659500,5.48
2015-12-01,5.69,5.75,5.68,5.68,324000,5.37
2015-11-30,5.61,5.70,5.60,5.68,992500,5.37
2015-11-27,5.75,5.75,5.63,5.64,859000,5.33
2015-11-26,5.79,5.83,5.74,5.76,394400,5.45
2015-11-25,5.72,5.77,5.71,5.72,2032000,5.41
2015-11-24,5.86,5.86,5.70,5.73,1488000,5.42
2015-11-23,5.80,5.87,5.80,5.81,748500,5.49
2015-11-20,5.82,5.86,5.79,5.83,823500,5.51
2015-11-19,5.79,5.86,5.79,5.82,768500,5.50
2015-11-18,5.77,5.81,5.71,5.74,846500,5.43
2015-11-17,5.72,5.87,5.72,5.79,358000,5.48
2015-11-16,5.73,5.80,5.69,5.70,1736000,5.39
2015-11-13,5.92,5.98,5.75,5.79,2578500,5.48
2015-11-12,5.94,6.06,5.92,5.98,1164000,5.66
2015-11-11,5.96,6.14,5.96,5.99,905500,5.66
2015-11-10,6.06,6.13,6.03,6.04,1101500,5.71
2015-11-09,6.07,6.25,6.07,6.18,1297500,5.84
2015-11-06,6.07,6.18,6.03,6.08,1075500,5.75
2015-11-05,6.18,6.23,6.12,6.15,993000,5.82
2015-11-04,6.01,6.27,6.01,6.15,2599500,5.82
2015-11-03,5.88,6.02,5.88,6.01,1738000,5.68
2015-11-02,5.85,5.93,5.74,5.88,1364000,5.56
2015-10-30,5.78,5.94,5.78,5.81,501700,5.49
2015-10-29,6.01,6.01,5.74,5.81,1290000,5.49
2015-10-28,5.91,5.97,5.79,5.80,1450800,5.48
2015-10-27,5.91,6.02,5.85,6.00,1800000,5.67
2015-10-26,5.99,6.01,5.87,5.91,1009100,5.59
2015-10-23,5.96,6.03,5.91,5.96,422000,5.64
2015-10-22,5.85,5.97,5.85,5.89,1061000,5.57
2015-10-21,5.97,5.97,5.97,5.97,000,5.65
2015-10-20,5.82,5.98,5.82,5.97,719600,5.65
2015-10-19,5.86,5.96,5.82,5.88,881500,5.56
2015-10-16,5.76,5.93,5.71,5.87,6358000,5.55
2015-10-15,5.66,5.83,5.64,5.69,1408300,5.38
2015-10-14,5.70,5.70,5.56,5.57,1861200,5.27
2015-10-13,5.78,5.78,5.67,5.71,1078500,5.40
2015-10-12,5.69,5.82,5.68,5.78,2036800,5.47
2015-10-09,5.71,5.80,5.66,5.69,2258000,5.38
2015-10-08,5.73,5.74,5.58,5.65,1416000,5.34
2015-10-07,5.46,5.69,5.46,5.67,1898000,5.36
2015-10-06,5.65,5.65,5.47,5.50,1014000,5.20
2015-10-05,5.49,5.58,5.46,5.56,1653500,5.26
2015-10-02,5.52,5.52,5.35,5.47,1728600,5.17
2015-10-01,5.35,5.35,5.35,5.35,000,5.06
2015-09-30,5.42,5.47,5.33,5.35,2459000,5.06
2015-09-29,5.40,5.43,5.25,5.29,1475500,5.00
2015-09-28,5.40,5.40,5.40,5.40,000,5.11
2015-09-25,5.39,5.50,5.37,5.40,2383100,5.11
2015-09-24,5.35,5.51,5.32,5.43,1404500,5.14
2015-09-23,5.54,5.54,5.35,5.40,3185000,5.11
2015-09-22,5.50,5.60,5.50,5.53,5068500,5.23
2015-09-21,5.67,5.67,5.48,5.50,3612000,5.20
2015-09-18,5.62,5.73,5.57,5.71,2977200,5.40
2015-09-17,5.70,5.72,5.55,5.62,2200400,5.31
2015-09-16,5.61,5.74,5.56,5.69,1130500,5.38
2015-09-15,5.52,5.63,5.50,5.56,688000,5.26
2015-09-14,5.76,5.78,5.56,5.60,915300,5.30
2015-09-11,5.72,5.82,5.67,5.72,1760500,5.41
2015-09-10,5.69,5.76,5.60,5.70,967900,5.39
2015-09-09,5.59,5.77,5.59,5.75,3829500,5.44
2015-09-08,5.50,5.61,5.40,5.56,2620500,5.26
2015-09-07,5.46,5.63,5.43,5.44,380000,5.14
2015-09-04,5.55,5.62,5.47,5.49,1080200,5.19
2015-09-03,5.63,5.63,5.63,5.63,000,5.32
2015-09-02,5.49,6.01,5.46,5.63,3105000,5.32
2015-09-01,5.62,5.88,5.48,5.52,1742300,5.22
2015-08-31,5.73,5.78,5.64,5.70,2253300,5.39
2015-08-28,5.92,5.92,5.62,5.76,2572500,5.45
2015-08-27,5.62,5.88,5.62,5.83,1356000,5.51
2015-08-26,5.59,5.75,5.50,5.52,1686000,5.22
2015-08-25,5.51,5.74,5.43,5.53,2857300,5.23
2015-08-24,5.82,5.93,5.45,5.51,4878300,5.21
2015-08-21,6.12,6.17,5.92,6.00,1297500,5.67
2015-08-20,6.46,6.56,6.12,6.22,804600,5.88
2015-08-19,6.62,6.67,6.48,6.57,1008900,6.21
2015-08-18,6.73,6.83,6.52,6.62,315100,6.26
2015-08-17,6.80,6.80,6.60,6.67,177000,6.31
2015-08-14,6.81,6.84,6.66,6.74,430500,6.37
2015-08-13,6.85,6.91,6.67,6.83,589100,6.46
2015-08-12,6.88,6.96,6.69,6.86,863000,6.49
2015-08-11,6.92,7.08,6.81,6.89,1185500,6.52
2015-08-10,6.97,7.01,6.91,6.91,1359400,6.53
2015-08-07,6.99,7.13,6.88,7.09,426000,6.70
2015-08-06,6.89,7.09,6.81,7.06,725000,6.68
2015-08-05,6.82,6.93,6.79,6.89,1110500,6.52
2015-08-04,6.72,6.93,6.72,6.81,1045500,6.44
2015-08-03,7.07,7.07,6.81,6.84,416000,6.47
2015-07-31,6.80,6.94,6.74,6.85,1148300,6.48
2015-07-30,6.83,6.98,6.77,6.84,239000,6.47
2015-07-29,6.92,7.00,6.81,6.86,859400,6.49
2015-07-28,6.64,6.95,6.64,6.81,434500,6.44
2015-07-27,7.09,7.13,6.71,6.91,1049000,6.53
2015-07-24,7.05,7.27,7.05,7.09,733000,6.70
2015-07-23,7.10,7.26,7.03,7.18,2378000,6.79
2015-07-22,7.22,7.30,7.07,7.19,1688400,6.80
2015-07-21,7.21,7.45,7.21,7.27,1414800,6.88
2015-07-20,7.15,7.48,7.15,7.40,972800,7.00
2015-07-17,7.14,7.59,7.14,7.40,391000,7.00
2015-07-16,7.20,7.47,7.20,7.32,796500,6.92
2015-07-15,7.35,7.55,7.20,7.42,3649500,7.02
2015-07-14,7.61,7.61,7.20,7.35,2515500,6.95
2015-07-13,7.36,7.67,7.36,7.61,2741500,7.20
2015-07-10,7.20,7.50,7.00,7.36,4067500,6.96
2015-07-09,6.21,7.22,6.12,7.17,7006700,6.78
2015-07-08,6.47,6.50,5.91,6.22,8603500,5.88
2015-07-07,6.48,6.88,6.48,6.67,5098500,6.31
2015-07-06,7.24,7.27,6.82,6.91,6719100,6.53
2015-07-03,7.29,7.29,7.05,7.12,2075500,6.73
2015-07-02,7.30,7.44,7.17,7.35,3326800,6.95
2015-07-01,7.40,7.40,7.40,7.40,000,7.00
2015-06-30,7.54,7.54,7.06,7.40,2694500,7.00
2015-06-29,7.56,7.59,6.86,7.32,2638000,6.92
2015-06-26,7.70,7.82,7.50,7.56,2272000,7.15
2015-06-25,7.70,7.85,7.68,7.80,3028300,7.38
2015-06-24,7.88,7.94,7.82,7.90,1403500,7.47
2015-06-23,7.52,7.95,7.51,7.94,3658000,7.51
2015-06-22,7.44,7.50,7.30,7.46,1618000,7.05
2015-06-19,7.60,7.63,7.32,7.36,2392700,6.96
2015-06-18,7.78,7.96,7.78,7.89,1750000,7.14
2015-06-17,7.80,7.95,7.80,7.93,1931500,7.17
2015-06-16,7.76,8.01,7.76,7.81,2985500,7.06
2015-06-15,7.90,8.15,7.90,8.10,1949500,7.33
2015-06-12,8.00,8.10,7.92,8.07,2850400,7.30
2015-06-11,7.99,8.07,7.89,8.01,2784500,7.24
2015-06-10,8.00,8.00,7.84,7.88,983500,7.13
2015-06-09,7.99,8.08,7.80,7.92,2490000,7.16
2015-06-08,7.94,8.05,7.86,7.89,3047000,7.14
2015-06-05,8.33,8.40,7.85,7.88,3969100,7.13
2015-06-04,7.75,7.98,7.70,7.94,2872500,7.18
2015-06-03,7.63,7.77,7.58,7.66,2278200,6.93
2015-06-02,7.81,7.81,7.52,7.63,2007500,6.90
2015-06-01,7.63,7.76,7.49,7.70,2082000,6.96
2015-05-29,7.56,7.73,7.20,7.73,2786000,6.99
2015-05-28,7.91,7.91,7.51,7.56,2925000,6.84
2015-05-27,8.07,8.07,7.78,7.82,3471700,7.07
2015-05-26,8.03,8.10,7.92,7.97,2108500,7.21
2015-05-25,7.94,7.94,7.94,7.94,000,7.18
2015-05-22,7.90,8.06,7.83,7.94,1943400,7.18
2015-05-21,8.04,8.09,7.88,7.88,1049000,7.13
2015-05-20,8.14,8.14,7.97,8.04,1681500,7.27
2015-05-19,7.90,8.15,7.87,8.14,1498700,7.36
2015-05-18,8.00,8.00,7.81,7.92,1024500,7.16
2015-05-15,7.85,8.02,7.78,8.00,2488000,7.23
2015-05-14,7.80,7.93,7.76,7.85,1566300,7.10
2015-05-13,7.95,8.00,7.10,7.78,3332500,7.04
2015-05-12,7.85,7.93,7.79,7.92,1823500,7.16
2015-05-11,7.95,7.95,7.76,7.85,2749000,7.10
2015-05-08,7.80,7.92,7.78,7.86,2464700,7.11
2015-05-07,7.83,7.90,7.72,7.79,3342500,7.04
2015-05-06,8.20,8.30,7.80,7.81,5451600,7.06
2015-05-05,8.46,8.46,8.13,8.26,4649200,7.47
2015-05-04,8.30,8.42,8.22,8.35,2865000,7.55
2015-05-01,8.33,8.33,8.33,8.33,000,7.53
2015-04-30,8.49,8.49,8.19,8.33,3880900,7.53
2015-04-29,8.30,8.35,8.26,8.27,1294000,7.48
2015-04-28,8.30,8.32,8.15,8.30,2575500,7.51
2015-04-27,8.11,8.21,8.11,8.21,3618500,7.42
2015-04-24,8.20,8.20,7.80,7.98,1857000,7.22
2015-04-23,8.15,8.20,7.95,8.00,1484000,7.23
2015-04-22,8.10,8.20,8.00,8.15,2520500,7.37
2015-04-21,8.01,8.11,8.00,8.09,1772600,7.32
2015-04-20,8.13,8.13,7.79,7.93,5842300,7.17
2015-04-17,8.11,8.15,7.96,7.98,2755200,7.22
2015-04-16,8.00,8.14,7.88,8.11,6917000,7.33
2015-04-15,7.89,8.02,7.88,7.94,5170000,7.18
2015-04-14,7.98,7.98,7.80,7.93,9683500,7.17
2015-04-13,7.37,7.93,7.37,7.86,7278500,7.11
2015-04-10,7.40,7.40,7.14,7.37,5893000,6.67
2015-04-09,7.15,7.44,7.03,7.20,7278500,6.51
2015-04-08,6.60,7.18,6.60,7.03,11314000,6.36
2015-04-07,6.50,6.50,6.50,6.50,000,5.88
2015-04-06,6.50,6.50,6.50,6.50,000,5.88
2015-04-03,6.50,6.50,6.50,6.50,000,5.88
2015-04-02,6.42,6.55,6.41,6.50,4753000,5.88
2015-04-01,6.43,6.44,6.33,6.39,4917500,5.78
2015-03-31,6.31,6.45,6.30,6.40,4284500,5.79
2015-03-30,6.28,6.29,6.20,6.28,9182800,5.68
2015-03-27,6.22,6.24,6.11,6.21,1905000,5.62
2015-03-26,6.20,6.30,6.08,6.19,3649500,5.60
2015-03-25,6.23,6.39,6.16,6.20,5638000,5.61
2015-03-24,6.29,6.29,6.18,6.19,2135900,5.60
2015-03-23,6.30,6.40,6.12,6.20,2025000,5.61
2015-03-20,6.27,6.32,6.20,6.30,1236400,5.70
2015-03-19,6.39,6.39,6.25,6.27,902500,5.67
2015-03-18,6.40,6.40,6.25,6.30,2040300,5.70
2015-03-17,6.40,6.40,6.31,6.36,577500,5.75
2015-03-16,6.32,6.36,6.29,6.35,844500,5.74
2015-03-13,6.30,6.35,6.24,6.31,627000,5.71
2015-03-12,6.22,6.27,6.10,6.24,1482200,5.64
2015-03-11,6.13,6.21,6.10,6.12,422500,5.53
2015-03-10,6.21,6.21,6.13,6.13,262100,5.54
2015-03-09,6.14,6.23,6.04,6.21,2174000,5.62
2015-03-06,6.25,6.25,6.14,6.17,247500,5.58
2015-03-05,6.21,6.28,6.13,6.25,999000,5.65
2015-03-04,6.29,6.31,6.16,6.25,1063500,5.65
2015-03-03,6.39,6.43,6.25,6.29,841500,5.69
2015-03-02,6.45,6.46,6.35,6.41,622300,5.80
2015-02-27,6.43,6.45,6.33,6.40,414000,5.79
2015-02-26,6.33,6.45,6.27,6.44,2507500,5.82
2015-02-25,6.40,6.40,6.29,6.33,1118000,5.72
2015-02-24,6.44,6.46,6.32,6.39,869500,5.78
2015-02-23,6.50,6.50,6.33,6.36,694500,5.75
2015-02-20,6.36,6.36,6.36,6.36,000,5.75
2015-02-19,6.36,6.36,6.36,6.36,000,5.75
2015-02-18,6.30,6.38,6.24,6.36,243000,5.75
2015-02-17,6.30,6.31,6.25,6.31,155000,5.71
2015-02-16,6.29,6.35,6.21,6.29,639000,5.69
2015-02-13,6.23,6.33,6.21,6.33,923500,5.72
2015-02-12,6.23,6.32,6.20,6.25,621000,5.65
2015-02-11,6.19,6.28,6.19,6.26,717000,5.66
2015-02-10,6.22,6.31,6.11,6.23,827000,5.63
2015-02-09,6.23,6.35,6.21,6.27,993500,5.67
2015-02-06,6.28,6.28,6.13,6.25,1044500,5.65
2015-02-05,6.32,6.48,6.14,6.24,2947000,5.64
2015-02-04,6.36,6.38,6.23,6.27,952000,5.67
2015-02-03,6.24,6.35,6.16,6.21,1766500,5.62
2015-02-02,6.29,6.40,6.15,6.16,1964000,5.57
2015-01-30,6.28,6.39,6.26,6.33,503000,5.72
2015-01-29,6.38,6.39,6.21,6.27,1298500,5.67
2015-01-28,6.35,6.40,6.29,6.36,907500,5.75
2015-01-27,6.42,6.43,6.27,6.39,741000,5.78
2015-01-26,6.50,6.50,6.35,6.40,1511500,5.79
2015-01-23,6.40,6.58,6.31,6.50,3990000,5.88
2015-01-22,6.40,6.41,6.35,6.40,1208500,5.79
2015-01-21,6.29,6.43,6.26,6.40,1654600,5.79
2015-01-20,6.18,6.30,6.18,6.27,2169500,5.67
2015-01-19,6.47,6.47,6.01,6.14,2897500,5.55
2015-01-16,6.41,6.49,6.41,6.48,1320500,5.86
2015-01-15,6.45,6.46,6.40,6.45,2913500,5.83
2015-01-14,6.48,6.50,6.41,6.46,1942500,5.84
2015-01-13,6.48,6.50,6.44,6.48,1852500,5.86
2015-01-12,6.50,6.52,6.40,6.45,2117000,5.83
2015-01-09,6.44,6.51,6.40,6.50,4169000,5.88
2015-01-08,6.50,6.54,6.45,6.49,7329000,5.87
2015-01-07,6.30,6.53,6.24,6.47,9047500,5.85
2015-01-06,6.24,6.41,6.21,6.31,5775500,5.71
2015-01-05,6.12,6.28,6.11,6.24,6579000,5.64
2015-01-02,6.00,6.11,5.96,6.11,6176500,5.53
2015-01-01,5.99,5.99,5.99,5.99,000,5.42
2014-12-31,5.90,6.00,5.86,5.99,1031500,5.42
2014-12-30,6.00,6.00,5.89,5.90,2932500,5.34
2014-12-29,5.99,6.05,5.95,5.97,5919000,5.40
2014-12-26,5.88,5.88,5.88,5.88,000,5.32
2014-12-25,5.88,5.88,5.88,5.88,000,5.32
2014-12-24,5.90,5.93,5.82,5.88,402500,5.32
2014-12-23,5.92,5.98,5.80,5.91,2684000,5.34
2014-12-22,6.00,6.04,5.92,5.92,7319000,5.35
2014-12-19,5.99,6.00,5.96,5.97,4783800,5.40
2014-12-18,6.00,6.02,5.92,5.99,4777000,5.42
2014-12-17,5.86,6.00,5.84,5.99,3477000,5.42
2014-12-16,5.87,5.95,5.82,5.86,1247500,5.30
2014-12-15,5.92,5.98,5.82,5.91,1769000,5.34
2014-12-12,5.86,5.98,5.82,5.94,2204000,5.37
2014-12-11,5.81,5.89,5.74,5.84,1206000,5.28
2014-12-10,5.78,5.91,5.68,5.89,2121000,5.33
2014-12-09,6.00,6.02,5.74,5.79,6346000,5.24
2014-12-08,5.79,6.01,5.78,6.00,10838000,5.43
2014-12-05,5.70,5.80,5.64,5.79,11735000,5.24
2014-12-04,5.67,5.70,5.57,5.69,5239000,5.15
2014-12-03,5.68,5.75,5.54,5.57,5448500,5.04
2014-12-02,5.59,5.68,5.51,5.65,2229500,5.11
2014-12-01,5.61,5.66,5.45,5.50,1420000,4.97
2014-11-28,5.56,5.65,5.55,5.65,4255000,5.11
2014-11-27,5.56,5.61,5.51,5.55,1468000,5.02
2014-11-26,5.42,5.55,5.36,5.54,1302500,5.01
2014-11-25,5.38,5.42,5.31,5.40,936000,4.88
2014-11-24,5.33,5.38,5.31,5.38,1188000,4.87
2014-11-21,5.35,5.44,5.34,5.35,1582000,4.84
2014-11-20,5.39,5.42,5.31,5.34,969400,4.83
2014-11-19,5.38,5.46,5.38,5.39,255500,4.87
2014-11-18,5.45,5.46,5.39,5.41,1311500,4.89
2014-11-17,5.56,5.56,5.45,5.46,1186000,4.94
2014-11-14,5.53,5.53,5.46,5.52,1083500,4.99
2014-11-13,5.51,5.54,5.50,5.53,1321500,5.00
2014-11-12,5.44,5.53,5.44,5.51,1989500,4.98
2014-11-11,5.48,5.51,5.43,5.45,3968500,4.93
2014-11-10,5.40,5.46,5.40,5.45,2094500,4.93
2014-11-07,5.37,5.45,5.35,5.39,616500,4.87
2014-11-06,5.41,5.44,5.37,5.40,491500,4.88
2014-11-05,5.37,5.42,5.33,5.41,931700,4.89
2014-11-04,5.32,5.41,5.31,5.40,804500,4.88
2014-11-03,5.30,5.36,5.30,5.31,828500,4.80
2014-10-31,5.25,5.45,5.25,5.30,1717500,4.79
2014-10-30,5.23,5.28,5.21,5.25,301800,4.75
2014-10-29,5.26,5.28,5.21,5.26,1422500,4.76
2014-10-28,5.24,5.28,5.19,5.25,560500,4.75
2014-10-27,5.22,5.25,5.18,5.25,243500,4.75
