Date,Open,High,Low,Close,Volume,Adj Close
2016-06-14,3.85,3.88,3.82,3.86,6030000,3.629
2016-06-13,3.91,3.91,3.82,3.86,9369000,3.629
2016-06-10,4.06,4.06,3.93,3.94,7049000,3.704
2016-06-09,4.05,4.05,4.05,4.05,000,3.808
2016-06-08,4.09,4.09,4.03,4.05,6132000,3.808
2016-06-07,4.00,4.10,3.98,4.07,7621000,3.826
2016-06-06,3.94,3.99,3.94,3.99,6705000,3.751
2016-06-03,3.97,3.97,3.93,3.95,8814000,3.714
2016-06-02,3.92,3.97,3.91,3.94,5939600,3.704
2016-06-01,3.97,3.97,3.89,3.91,16509200,3.676
2016-05-31,3.97,4.01,3.93,3.98,26248300,3.742
2016-05-30,3.91,4.00,3.89,3.95,11956700,3.714
2016-05-27,3.84,3.90,3.82,3.89,14733700,3.657
2016-05-26,3.84,3.86,3.80,3.82,4909200,3.591
2016-05-25,3.78,3.85,3.76,3.83,16981300,3.601
2016-05-24,3.80,3.81,3.73,3.75,11672700,3.526
2016-05-23,3.76,3.83,3.70,3.81,6206700,3.582
2016-05-20,3.71,3.77,3.71,3.72,10994600,3.497
2016-05-19,3.73,3.78,3.72,3.73,6548000,3.507
2016-05-18,3.72,3.77,3.72,3.76,8159000,3.535
2016-05-17,3.73,3.82,3.70,3.80,7154900,3.573
2016-05-16,3.72,3.77,3.70,3.71,8531900,3.488
2016-05-13,3.78,3.79,3.70,3.72,12315000,3.497
2016-05-12,3.79,3.81,3.76,3.80,9968000,3.573
2016-05-11,3.86,3.89,3.77,3.79,16653500,3.563
2016-05-10,3.90,3.92,3.84,3.85,19208500,3.62
2016-05-09,3.95,3.97,3.90,3.92,6792900,3.685
2016-05-06,4.02,4.02,3.93,3.94,8823800,3.704
2016-05-05,4.00,4.03,3.99,4.01,7282000,3.77
2016-05-04,4.00,4.05,3.99,4.03,10531200,3.789
2016-05-03,4.09,4.10,4.00,4.02,12713000,3.779
2016-05-02,4.09,4.09,4.09,4.09,000,3.845
2016-04-29,4.13,4.19,4.06,4.09,18889000,3.845
2016-04-28,4.12,4.15,4.09,4.11,6176000,3.864
2016-04-27,4.10,4.12,4.04,4.11,4622300,3.864
2016-04-26,4.06,4.12,4.02,4.12,6893700,3.873
2016-04-25,4.10,4.14,4.06,4.07,8054000,3.826
2016-04-22,4.14,4.15,4.10,4.11,7765500,3.864
2016-04-21,4.12,4.18,4.08,4.14,15384800,3.892
2016-04-20,4.15,4.16,4.06,4.11,5863200,3.864
2016-04-19,4.15,4.16,4.11,4.14,10610400,3.892
2016-04-18,4.14,4.14,4.06,4.10,6862500,3.855
2016-04-15,4.20,4.20,4.14,4.17,5571900,3.92
2016-04-14,4.16,4.24,4.15,4.17,21636300,3.92
2016-04-13,4.08,4.12,4.05,4.12,32493500,3.873
2016-04-12,4.04,4.09,4.03,4.05,5776400,3.808
2016-04-11,3.98,4.06,3.94,4.05,5056900,3.808
2016-04-08,3.94,3.99,3.84,3.96,12219000,3.723
2016-04-07,3.98,4.04,3.93,3.96,12226000,3.723
2016-04-06,3.96,4.00,3.92,3.99,7398000,3.751
2016-04-05,4.03,4.10,3.94,3.96,16918300,3.723
2016-04-04,4.05,4.05,4.05,4.05,000,3.808
2016-04-01,4.11,4.11,3.98,4.05,15179400,3.808
2016-03-31,4.09,4.12,4.03,4.10,15358000,3.855
2016-03-30,3.97,4.10,3.97,4.08,12250000,3.836
2016-03-29,3.97,4.02,3.94,3.97,6263000,3.732
2016-03-28,3.98,3.98,3.98,3.98,000,3.742
2016-03-25,3.98,3.98,3.98,3.98,000,3.742
2016-03-24,4.08,4.08,3.97,3.98,17717000,3.742
2016-03-23,4.09,4.13,4.03,4.06,9286000,3.817
2016-03-22,4.12,4.16,4.08,4.10,13822000,3.855
2016-03-21,4.10,4.15,4.06,4.12,18910000,3.873
2016-03-18,4.05,4.08,4.00,4.05,19982000,3.808
2016-03-17,3.90,4.02,3.90,4.00,19031700,3.761
2016-03-16,4.00,4.02,3.92,3.96,10869000,3.723
2016-03-15,3.99,4.04,3.97,4.03,9415900,3.789
2016-03-14,4.00,4.04,3.96,4.03,11709000,3.789
2016-03-11,3.95,4.01,3.93,3.99,20790900,3.751
2016-03-10,3.99,4.01,3.92,3.95,9028500,3.714
2016-03-09,3.90,3.96,3.88,3.96,14959200,3.723
2016-03-08,3.95,3.97,3.90,3.96,15330200,3.723
2016-03-07,4.00,4.08,3.98,4.00,11899700,3.761
2016-03-04,3.82,3.95,3.81,3.92,23844000,3.685
2016-03-03,3.81,3.84,3.77,3.82,8086000,3.591
2016-03-02,3.68,3.80,3.65,3.78,21187200,3.554
2016-03-01,3.66,3.67,3.56,3.61,20853500,3.394
2016-02-29,3.74,3.74,3.62,3.64,7770000,3.422
2016-02-26,3.70,3.73,3.67,3.70,5677900,3.479
2016-02-25,3.81,3.81,3.62,3.63,8393700,3.413
2016-02-24,3.80,3.83,3.72,3.77,5773000,3.544
2016-02-23,3.85,3.85,3.78,3.81,3549000,3.582
2016-02-22,3.79,3.83,3.76,3.82,5163000,3.591
2016-02-19,3.74,3.80,3.74,3.78,7211700,3.554
2016-02-18,3.75,3.81,3.72,3.74,12381000,3.516
2016-02-17,3.71,3.77,3.66,3.69,15949500,3.469
2016-02-16,3.73,3.77,3.69,3.73,8866700,3.507
2016-02-15,3.56,3.73,3.53,3.69,16520000,3.469
2016-02-12,3.50,3.61,3.44,3.47,12635800,3.262
2016-02-11,3.60,3.63,3.50,3.51,8815400,3.30
2016-02-10,3.68,3.68,3.68,3.68,000,3.46
2016-02-09,3.68,3.68,3.68,3.68,000,3.46
2016-02-08,3.68,3.68,3.68,3.68,000,3.46
2016-02-05,3.60,3.71,3.58,3.68,4707500,3.46
2016-02-04,3.68,3.69,3.62,3.63,8496400,3.413
2016-02-03,3.68,3.68,3.61,3.63,16098100,3.413
2016-02-02,3.75,3.79,3.70,3.71,13109900,3.488
2016-02-01,3.88,3.91,3.75,3.79,15844100,3.563
2016-01-29,3.71,3.95,3.71,3.94,12834000,3.704
2016-01-28,3.67,3.76,3.66,3.75,5105000,3.526
2016-01-27,3.68,3.73,3.64,3.72,7962000,3.497
2016-01-26,3.76,3.83,3.60,3.61,20521000,3.394
2016-01-25,3.82,3.89,3.78,3.82,5728400,3.591
2016-01-22,3.77,3.84,3.73,3.81,9839400,3.582
2016-01-21,3.72,3.82,3.63,3.67,23818000,3.45
2016-01-20,3.87,3.89,3.74,3.74,10850600,3.516
2016-01-19,3.75,3.95,3.75,3.91,13403800,3.676
2016-01-18,3.70,3.86,3.65,3.76,10842500,3.535
2016-01-15,3.93,3.96,3.76,3.77,36779100,3.544
2016-01-14,3.93,3.96,3.88,3.91,18283600,3.676
2016-01-13,4.00,4.04,3.98,3.98,17355300,3.742
2016-01-12,3.99,4.05,3.95,3.96,14787100,3.723
2016-01-11,4.10,4.12,3.98,3.99,21424600,3.751
2016-01-08,4.25,4.26,4.19,4.21,15047000,3.958
2016-01-07,4.37,4.41,4.18,4.19,23031700,3.939
2016-01-06,4.57,4.57,4.37,4.38,28017000,4.118
2016-01-05,4.52,4.68,4.52,4.55,6603900,4.278
2016-01-04,4.68,4.70,4.53,4.58,5120500,4.306
2016-01-01,4.69,4.69,4.69,4.69,000,4.409
2015-12-31,4.68,4.73,4.68,4.69,970000,4.409
2015-12-30,4.79,4.79,4.63,4.67,7038800,4.39
2015-12-29,4.77,4.83,4.74,4.78,6210700,4.494
2015-12-28,4.87,4.88,4.74,4.74,7345000,4.456
2015-12-25,4.87,4.87,4.87,4.87,000,4.579
2015-12-24,4.94,4.94,4.86,4.87,2512700,4.579
2015-12-23,4.83,4.92,4.81,4.89,6760800,4.597
2015-12-22,4.87,4.87,4.77,4.85,6373500,4.56
2015-12-21,4.67,4.85,4.65,4.82,8025100,4.532
2015-12-18,4.64,4.76,4.60,4.70,10793700,4.419
2015-12-17,4.60,4.75,4.59,4.64,9636000,4.362
2015-12-16,4.42,4.61,4.42,4.60,17506600,4.325
2015-12-15,4.36,4.41,4.34,4.37,13372800,4.108
2015-12-14,4.27,4.37,4.27,4.35,21256200,4.09
2015-12-11,4.57,4.57,4.38,4.39,6688000,4.127
2015-12-10,4.47,4.55,4.45,4.50,7969200,4.231
2015-12-09,4.50,4.55,4.45,4.47,11409000,4.202
2015-12-08,4.60,4.63,4.51,4.58,6110500,4.306
2015-12-07,4.60,4.65,4.58,4.63,5471500,4.353
2015-12-04,4.60,4.63,4.52,4.60,5828700,4.325
2015-12-03,4.59,4.65,4.58,4.63,5278400,4.353
2015-12-02,4.57,4.68,4.57,4.64,4005700,4.362
2015-12-01,4.61,4.63,4.55,4.61,10877100,4.334
2015-11-30,4.60,4.65,4.51,4.57,17953000,4.296
2015-11-27,4.73,4.74,4.57,4.60,10955900,4.325
2015-11-26,4.76,4.78,4.67,4.73,10548200,4.447
2015-11-25,4.70,4.75,4.67,4.71,4408600,4.428
2015-11-24,4.80,4.85,4.69,4.74,12966900,4.456
2015-11-23,4.87,4.88,4.79,4.82,5793200,4.532
2015-11-20,4.81,4.87,4.80,4.85,3657200,4.56
2015-11-19,4.85,4.89,4.82,4.83,6149000,4.541
2015-11-18,4.72,4.86,4.72,4.80,6624200,4.513
2015-11-17,4.75,4.82,4.71,4.76,12568000,4.475
2015-11-16,4.65,4.71,4.64,4.66,8773000,4.381
2015-11-13,4.98,4.98,4.71,4.73,13072800,4.447
2015-11-12,4.88,4.98,4.72,4.92,9481000,4.626
2015-11-11,4.91,4.98,4.83,4.86,8497000,4.569
2015-11-10,5.09,5.10,4.92,4.95,13259000,4.654
2015-11-09,5.00,5.18,5.00,5.13,10163000,4.823
2015-11-06,5.05,5.11,5.02,5.05,14360000,4.748
2015-11-05,5.05,5.12,4.96,5.06,8384900,4.757
2015-11-04,5.06,5.14,4.98,5.10,10227800,4.795
2015-11-03,5.00,5.06,4.98,5.02,11028100,4.72
2015-11-02,4.98,5.07,4.88,4.95,12095900,4.654
2015-10-30,4.82,4.92,4.75,4.89,9826700,4.597
2015-10-29,4.80,4.87,4.71,4.73,10550500,4.447
2015-10-28,4.95,5.01,4.76,4.77,13685300,4.485
2015-10-27,5.04,5.08,4.93,5.03,9728000,4.729
2015-10-26,5.11,5.11,4.96,5.02,6175000,4.72
2015-10-23,5.03,5.07,4.99,5.02,6989800,4.72
2015-10-22,4.94,5.03,4.88,4.98,6739000,4.682
2015-10-21,4.96,4.96,4.96,4.96,000,4.663
2015-10-20,4.95,4.98,4.88,4.96,6659100,4.663
2015-10-19,4.97,5.07,4.90,5.04,13754200,4.738
2015-10-16,4.80,4.94,4.79,4.90,16359600,4.607
2015-10-15,4.67,4.77,4.62,4.73,5494800,4.447
2015-10-14,4.60,4.67,4.60,4.65,5780800,4.372
2015-10-13,4.76,4.76,4.59,4.67,11237000,4.39
2015-10-12,4.74,4.83,4.72,4.76,8934000,4.475
2015-10-09,4.80,4.83,4.66,4.70,8596200,4.419
2015-10-08,4.80,4.84,4.65,4.72,11505900,4.438
2015-10-07,4.57,4.84,4.57,4.80,14061000,4.513
2015-10-06,4.69,4.71,4.57,4.62,5517600,4.343
2015-10-05,4.55,4.66,4.49,4.65,8945400,4.372
2015-10-02,4.43,4.54,4.39,4.47,9732600,4.202
2015-10-01,4.37,4.37,4.37,4.37,000,4.108
2015-09-30,4.37,4.48,4.34,4.37,16822000,4.108
2015-09-29,4.40,4.40,4.24,4.28,14334000,4.024
2015-09-28,4.54,4.54,4.54,4.54,000,4.268
2015-09-25,4.50,4.57,4.43,4.54,6879900,4.268
2015-09-24,4.60,4.60,4.44,4.50,8328000,4.231
2015-09-23,4.51,4.65,4.41,4.49,7447500,4.221
2015-09-22,4.60,4.69,4.57,4.57,4674000,4.296
2015-09-21,4.63,4.69,4.51,4.58,7376800,4.306
2015-09-18,4.59,4.71,4.52,4.68,14684900,4.40
2015-09-17,4.62,4.62,4.47,4.51,8308100,4.24
2015-09-16,4.36,4.58,4.35,4.51,12247900,4.24
2015-09-15,4.38,4.42,4.26,4.28,21064100,4.024
2015-09-14,4.55,4.64,4.33,4.45,19710600,4.184
2015-09-11,4.55,4.63,4.48,4.52,13165200,4.249
2015-09-10,4.40,4.50,4.31,4.45,18775700,4.184
2015-09-09,4.33,4.50,4.33,4.46,10025800,4.193
2015-09-08,4.10,4.31,4.10,4.30,8642000,4.043
2015-09-07,4.13,4.28,4.08,4.09,8245400,3.845
2015-09-04,4.10,4.26,4.04,4.13,13058400,3.883
2015-09-03,4.10,4.10,4.10,4.10,000,3.855
2015-09-02,4.13,4.27,4.02,4.10,22382200,3.855
2015-09-01,4.48,4.49,4.18,4.23,24333700,3.977
2015-08-31,4.59,4.59,4.39,4.53,17150700,4.259
2015-08-28,4.83,4.83,4.50,4.54,14856600,4.268
2015-08-27,4.66,4.81,4.51,4.71,12288200,4.428
2015-08-26,4.63,4.75,4.53,4.54,8662100,4.268
2015-08-25,4.38,4.74,4.38,4.63,16838600,4.353
2015-08-24,4.67,4.75,4.38,4.55,17867700,4.278
2015-08-21,5.06,5.06,4.91,4.98,8163000,4.682
2015-08-20,5.19,5.21,5.02,5.12,6448800,4.814
2015-08-19,5.33,5.37,5.20,5.29,4980500,4.973
2015-08-18,5.41,5.49,5.29,5.29,5663700,4.973
2015-08-17,5.46,5.58,5.35,5.41,3519600,5.086
2015-08-14,5.50,5.63,5.46,5.53,2685800,5.199
2015-08-13,5.65,5.70,5.50,5.55,4911900,5.218
2015-08-12,5.70,5.81,5.50,5.55,9434100,5.218
2015-08-11,5.87,5.95,5.76,5.83,7930400,5.481
2015-08-10,5.86,5.86,5.67,5.81,4731600,5.462
2015-08-07,5.69,5.87,5.57,5.81,12737400,5.462
2015-08-06,5.51,5.62,5.48,5.57,7875700,5.237
2015-08-05,5.40,5.52,5.34,5.50,5593400,5.171
2015-08-04,5.48,5.51,5.33,5.40,8140000,5.077
2015-08-03,5.55,5.56,5.41,5.43,5790000,5.105
2015-07-31,5.55,5.60,5.45,5.55,8701200,5.218
2015-07-30,5.51,5.62,5.45,5.58,6213000,5.246
2015-07-29,5.42,5.51,5.29,5.50,9256000,5.171
2015-07-28,5.48,5.65,5.30,5.39,14494200,5.067
2015-07-27,5.74,5.74,5.41,5.45,15774300,5.124
2015-07-24,5.82,5.93,5.79,5.79,6910000,5.443
2015-07-23,6.10,6.10,5.84,5.95,10641000,5.594
2015-07-22,6.10,6.10,5.97,6.01,9782000,5.65
2015-07-21,6.04,6.10,5.93,6.09,9686600,5.726
2015-07-20,6.00,6.02,5.86,6.00,10672800,5.641
2015-07-17,6.01,6.04,5.82,5.93,18371500,5.575
2015-07-16,5.64,5.73,5.51,5.73,14034000,5.387
2015-07-15,5.75,5.79,5.56,5.72,5992900,5.378
2015-07-14,5.80,5.90,5.72,5.74,9210800,5.396
2015-07-13,5.51,5.90,5.48,5.78,13110900,5.434
2015-07-10,5.46,5.85,5.46,5.59,16050800,5.255
2015-07-09,4.93,5.64,4.77,5.45,37413300,5.124
2015-07-08,5.25,5.30,4.73,4.93,38258800,4.635
2015-07-07,5.99,5.99,5.54,5.61,26705100,5.274
2015-07-06,6.44,6.47,5.80,6.04,25273000,5.679
2015-07-03,6.58,6.58,6.23,6.33,13118000,5.951
2015-07-02,6.40,6.58,6.17,6.53,23367500,6.139
2015-07-01,6.21,6.21,6.21,6.21,000,5.838
2015-06-30,5.93,6.27,5.93,6.21,20194700,5.838
2015-06-29,6.19,6.22,5.86,6.05,14604700,5.688
2015-06-26,6.36,6.36,6.07,6.12,8344500,5.754
2015-06-25,6.21,6.43,6.15,6.36,15296200,5.979
2015-06-24,6.24,6.24,6.15,6.17,6111100,5.801
2015-06-23,6.10,6.22,6.05,6.18,7227500,5.81
2015-06-22,6.15,6.30,6.15,6.21,7127100,5.60
2015-06-19,6.23,6.38,6.18,6.20,12236800,5.591
2015-06-18,6.15,6.29,6.10,6.23,6022400,5.618
2015-06-17,6.12,6.27,6.12,6.21,7247500,5.60
2015-06-16,6.35,6.51,6.12,6.12,9183200,5.519
2015-06-15,6.49,6.52,6.39,6.43,5366100,5.798
2015-06-12,6.35,6.50,6.35,6.49,5009400,5.852
2015-06-11,6.44,6.48,6.34,6.43,11373300,5.798
2015-06-10,6.23,6.42,6.23,6.38,17191000,5.753
2015-06-09,6.38,6.43,6.21,6.27,15046100,5.654
2015-06-08,6.15,6.39,6.15,6.33,14376000,5.708
2015-06-05,6.51,6.54,6.25,6.29,16557500,5.672
2015-06-04,6.50,6.59,6.31,6.43,20885800,5.798
2015-06-03,6.40,6.47,6.29,6.43,8249200,5.798
2015-06-02,6.39,6.40,6.28,6.33,4023000,5.708
2015-06-01,6.19,6.44,6.15,6.40,8274600,5.771
2015-05-29,6.31,6.41,6.23,6.30,15536900,5.681
2015-05-28,6.43,6.61,6.30,6.36,12836200,5.735
2015-05-27,6.50,6.63,6.40,6.43,8792800,5.798
2015-05-26,6.60,6.69,6.46,6.50,11985000,5.861
2015-05-25,6.44,6.44,6.44,6.44,000,5.807
2015-05-22,6.38,6.45,6.32,6.44,8583400,5.807
2015-05-21,6.40,6.50,6.29,6.31,12316900,5.69
2015-05-20,6.63,6.65,6.43,6.47,10265900,5.834
2015-05-19,6.46,6.59,6.31,6.58,5867300,5.934
2015-05-18,6.37,6.46,6.34,6.37,5326000,5.744
2015-05-15,6.34,6.44,6.22,6.37,9382000,5.744
2015-05-14,6.58,6.58,6.21,6.31,7294100,5.69
2015-05-13,6.40,6.56,6.34,6.42,10347100,5.789
2015-05-12,6.56,6.56,6.29,6.35,8478000,5.726
2015-05-11,6.54,6.54,6.34,6.49,8111600,5.852
2015-05-08,6.34,6.46,6.28,6.41,10063200,5.78
2015-05-07,6.24,6.27,6.11,6.17,16788000,5.564
2015-05-06,6.51,6.61,6.24,6.37,21152600,5.744
2015-05-05,6.82,6.90,6.58,6.60,11893300,5.952
2015-05-04,6.90,6.96,6.75,6.82,17909400,6.15
2015-05-01,6.94,6.94,6.94,6.94,000,6.258
2015-04-30,6.75,7.03,6.75,6.94,30282800,6.258
2015-04-29,6.80,6.92,6.73,6.77,13667800,6.105
2015-04-28,6.87,6.93,6.70,6.86,17138800,6.186
2015-04-27,6.54,6.80,6.54,6.71,15836700,6.051
2015-04-24,6.72,6.78,6.33,6.55,18062800,5.907
2015-04-23,6.80,6.99,6.59,6.66,17682000,6.006
2015-04-22,6.43,6.80,6.43,6.79,15149900,6.123
2015-04-21,6.39,6.58,6.36,6.57,19110700,5.925
2015-04-20,6.66,6.77,6.18,6.28,30904000,5.663
2015-04-17,6.49,6.58,6.42,6.48,20169000,5.843
2015-04-16,6.30,6.54,6.30,6.48,23080100,5.843
2015-04-15,6.12,6.59,6.12,6.55,53791300,5.907
2015-04-14,6.16,6.40,6.03,6.10,55461400,5.501
2015-04-13,5.86,6.16,5.86,6.05,69264500,5.456
2015-04-10,5.71,5.88,5.53,5.73,41488000,5.167
2015-04-09,5.80,5.98,5.53,5.54,58368300,4.996
2015-04-08,5.27,5.68,5.27,5.56,33528200,5.014
2015-04-07,5.22,5.22,5.22,5.22,000,4.707
2015-04-06,5.22,5.22,5.22,5.22,000,4.707
2015-04-03,5.22,5.22,5.22,5.22,000,4.707
2015-04-02,5.13,5.25,5.12,5.22,13355000,4.707
2015-04-01,5.00,5.14,5.00,5.12,14619000,4.617
2015-03-31,5.03,5.07,5.00,5.03,12291400,4.536
2015-03-30,4.78,4.97,4.75,4.95,13046100,4.464
2015-03-27,4.65,4.74,4.63,4.72,4599500,4.256
2015-03-26,4.68,4.80,4.66,4.69,5307700,4.229
2015-03-25,4.88,4.88,4.71,4.74,6013000,4.274
2015-03-24,4.90,4.94,4.81,4.83,4022000,4.355
2015-03-23,4.90,4.92,4.85,4.90,3265000,4.419
2015-03-20,4.97,4.97,4.84,4.90,12523000,4.419
2015-03-19,4.98,5.05,4.92,4.94,8376800,4.455
2015-03-18,4.89,4.98,4.87,4.92,18031800,4.437
2015-03-17,4.96,4.98,4.84,4.87,9196700,4.392
2015-03-16,4.80,4.94,4.77,4.90,14574700,4.419
2015-03-13,4.66,4.82,4.66,4.80,18924800,4.328
2015-03-12,4.67,4.76,4.57,4.68,9109000,4.22
2015-03-11,4.52,4.69,4.49,4.65,16904800,4.193
2015-03-10,4.59,4.63,4.52,4.52,5195100,4.076
2015-03-09,4.52,4.63,4.43,4.61,5860100,4.157
2015-03-06,4.64,4.66,4.53,4.58,6109000,4.13
2015-03-05,4.70,4.70,4.57,4.58,7165500,4.13
2015-03-04,4.79,4.79,4.65,4.68,5525500,4.22
2015-03-03,4.84,4.84,4.73,4.75,6072200,4.283
2015-03-02,4.78,4.83,4.71,4.80,6880000,4.328
2015-02-27,4.85,4.86,4.81,4.83,2302200,4.355
2015-02-26,4.80,4.85,4.72,4.84,2919000,4.365
2015-02-25,4.88,4.88,4.72,4.80,4991000,4.328
2015-02-24,4.80,4.93,4.80,4.80,12191000,4.328
2015-02-23,4.67,4.76,4.67,4.75,6495800,4.283
2015-02-20,4.66,4.66,4.66,4.66,000,4.202
2015-02-19,4.66,4.66,4.66,4.66,000,4.202
2015-02-18,4.73,4.73,4.63,4.66,1931700,4.202
2015-02-17,4.63,4.71,4.63,4.71,3440000,4.247
2015-02-16,4.76,4.76,4.63,4.65,9395000,4.193
2015-02-13,4.77,4.77,4.72,4.77,6281200,4.301
2015-02-12,4.63,4.78,4.63,4.77,6905000,4.301
2015-02-11,4.66,4.75,4.62,4.65,4503800,4.193
2015-02-10,4.71,4.71,4.63,4.63,7721000,4.175
2015-02-09,4.58,4.76,4.58,4.69,4792900,4.229
2015-02-06,4.80,4.80,4.60,4.67,6460100,4.211
2015-02-05,4.80,4.86,4.67,4.70,21808000,4.238
2015-02-04,4.63,4.66,4.53,4.61,9214100,4.157
2015-02-03,4.66,4.68,4.44,4.57,15552000,4.121
2015-02-02,4.59,4.73,4.58,4.65,11410900,4.193
2015-01-30,4.69,4.78,4.65,4.76,8143600,4.292
2015-01-29,4.71,4.76,4.61,4.62,8872100,4.166
2015-01-28,4.79,4.86,4.75,4.78,2650100,4.31
2015-01-27,4.86,4.90,4.77,4.79,5594500,4.319
2015-01-26,4.87,4.95,4.84,4.92,7112000,4.437
2015-01-23,4.90,4.95,4.84,4.89,10640200,4.41
2015-01-22,4.78,4.81,4.72,4.79,7377300,4.319
2015-01-21,4.66,4.77,4.65,4.72,7807700,4.256
2015-01-20,4.48,4.64,4.48,4.61,13669900,4.157
2015-01-19,4.90,4.90,4.41,4.51,13839000,4.067
2015-01-16,4.90,4.98,4.87,4.91,6543000,4.428
2015-01-15,4.85,4.96,4.85,4.91,7619000,4.428
2015-01-14,4.95,4.99,4.82,4.86,14275000,4.383
2015-01-13,4.90,4.92,4.84,4.90,3095000,4.419
2015-01-12,4.95,4.99,4.80,4.85,6016000,4.374
2015-01-09,4.98,5.01,4.90,4.93,10909000,4.446
2015-01-08,5.08,5.08,4.95,4.98,9190600,4.491
2015-01-07,4.80,5.09,4.80,4.94,19486400,4.455
2015-01-06,4.91,4.95,4.81,4.89,7216300,4.41
2015-01-05,4.91,4.96,4.87,4.95,9220800,4.464
2015-01-02,4.85,4.92,4.77,4.91,5982000,4.428
2015-01-01,4.83,4.83,4.83,4.83,000,4.355
2014-12-31,4.73,4.84,4.68,4.83,11061500,4.355
2014-12-30,4.80,4.82,4.67,4.70,10707100,4.238
2014-12-29,4.82,4.88,4.77,4.81,9561300,4.337
2014-12-26,4.75,4.75,4.75,4.75,000,4.283
2014-12-25,4.75,4.75,4.75,4.75,000,4.283
2014-12-24,4.78,4.79,4.75,4.75,3482200,4.283
2014-12-23,4.73,4.84,4.68,4.82,9451000,4.346
2014-12-22,4.70,4.82,4.64,4.76,5987000,4.292
2014-12-19,4.70,4.73,4.62,4.67,6551300,4.211
2014-12-18,4.75,4.75,4.62,4.65,10567500,4.193
2014-12-17,4.55,4.66,4.50,4.61,15345600,4.157
2014-12-16,4.58,4.65,4.49,4.52,12800200,4.076
2014-12-15,4.70,4.70,4.56,4.60,8905800,4.148
2014-12-12,4.51,4.75,4.50,4.72,29863000,4.256
2014-12-11,4.60,4.60,4.44,4.53,5600500,4.085
2014-12-10,4.56,4.59,4.42,4.58,10618400,4.13
2014-12-09,4.65,4.68,4.41,4.48,15250700,4.04
