Date,Open,High,Low,Close,Volume,Adj Close,codenumber,bookvalue,changerate,PB
2016-06-27,3.37,3.43,3.33,3.42,15331300,3.21,,4.55,0.835,0.627626373626
2016-06-24,3.39,3.42,3.27,3.37,20186000,3.16,,4.55,0.835,0.618450549451
2016-06-23,3.43,3.43,3.4,3.42,9424000,3.21,,4.55,0.835,0.627626373626
2016-06-22,3.38,3.43,3.35,3.41,15240200,3.2,,4.55,0.835,0.625791208791
2016-06-21,3.35,3.39,3.33,3.38,16654800,3.17,,4.55,0.835,0.620285714286
2016-06-20,3.29,3.33,3.27,3.33,5231000,3.12,,4.55,0.835,0.61110989011
2016-06-17,3.23,3.28,3.21,3.26,13368800,3.06,,4.55,0.835,0.598263736264
2016-06-16,3.25,3.25,3.19,3.22,8737100,3.02,,4.55,0.835,0.590923076923
2016-06-15,3.22,3.25,3.2,3.23,12011000,3.03,,4.55,0.835,0.592758241758
2016-06-14,3.23,3.25,3.18,3.22,19472000,3.02,,4.55,0.835,0.590923076923
2016-06-13,3.3,3.31,3.22,3.23,10325000,3.03,,4.55,0.835,0.592758241758
2016-06-10,3.42,3.42,3.32,3.34,9515000,3.13,,4.55,0.835,0.612945054945
2016-06-09,3.41,3.41,3.41,3.41,0,3.2,,4.55,0.835,0.625791208791
2016-06-08,3.41,3.44,3.39,3.41,13442000,3.2,,4.55,0.835,0.625791208791
2016-06-07,3.36,3.4,3.34,3.39,17218900,3.18,,4.55,0.835,0.622120879121
2016-06-06,3.33,3.35,3.32,3.34,8938000,3.13,,4.55,0.835,0.612945054945
2016-06-03,3.35,3.36,3.29,3.32,12392000,3.11,,4.55,0.835,0.609274725275
2016-06-02,3.31,3.34,3.28,3.33,14568900,3.12,,4.55,0.835,0.61110989011
2016-06-01,3.34,3.38,3.28,3.31,16073300,3.1,,4.55,0.835,0.60743956044
2016-05-31,3.33,3.43,3.31,3.34,45210100,3.13,,4.55,0.835,0.612945054945
2016-05-30,3.3,3.33,3.29,3.3,6934500,3.09,,4.55,0.835,0.605604395604
2016-05-27,3.26,3.31,3.18,3.3,9261000,3.09,,4.55,0.835,0.605604395604
2016-05-26,3.27,3.27,3.23,3.25,5955300,3.05,,4.55,0.835,0.596428571429
2016-05-25,3.2,3.25,3.19,3.25,11496500,3.05,,4.55,0.835,0.596428571429
2016-05-24,3.18,3.2,3.14,3.15,8411200,2.95,,4.55,0.835,0.578076923077
2016-05-23,3.17,3.2,3.14,3.16,5406500,2.96,,4.55,0.835,0.579912087912
2016-05-20,3.13,3.19,3.13,3.15,5162000,2.95,,4.55,0.835,0.578076923077
2016-05-19,3.2,3.22,3.13,3.14,7506000,2.94,,4.55,0.835,0.576241758242
2016-05-18,3.15,3.23,3.15,3.23,10700100,3.03,,4.55,0.835,0.592758241758
2016-05-17,3.17,3.2,3.13,3.17,21116000,2.97,,4.55,0.835,0.581747252747
2016-05-16,3.12,3.19,3.12,3.15,14936700,2.95,,4.55,0.835,0.578076923077
2016-05-13,3.27,3.27,3.09,3.12,21288000,2.92,,4.55,0.835,0.572571428571
2016-05-12,3.28,3.3,3.22,3.23,11383000,3.03,,4.55,0.835,0.592758241758
2016-05-11,3.32,3.35,3.29,3.29,4589100,3.08,,4.55,0.835,0.603769230769
2016-05-10,3.3,3.35,3.3,3.31,10396500,3.1,,4.55,0.835,0.60743956044
2016-05-09,3.36,3.4,3.33,3.34,7563200,3.13,,4.55,0.835,0.612945054945
2016-05-06,3.38,3.43,3.36,3.36,6354700,3.15,,4.55,0.835,0.616615384615
2016-05-05,3.42,3.51,3.38,3.43,12174000,3.21,,4.55,0.835,0.629461538462
2016-05-04,3.47,3.51,3.45,3.49,6758900,3.27,,4.55,0.835,0.640472527473
2016-05-03,3.51,3.53,3.48,3.5,9051700,3.28,,4.55,0.835,0.642307692308
2016-05-02,3.53,3.53,3.53,3.53,0,3.31,,4.55,0.835,0.647813186813
2016-04-29,3.59,3.63,3.47,3.53,12669800,3.31,,4.55,0.835,0.647813186813
2016-04-28,3.59,3.63,3.55,3.59,6057800,3.36,,4.55,0.835,0.658824175824
2016-04-27,3.53,3.59,3.51,3.57,3043800,3.35,,4.55,0.835,0.655153846154
2016-04-26,3.56,3.56,3.48,3.54,11930000,3.32,,4.55,0.835,0.649648351648
2016-04-25,3.62,3.63,3.52,3.53,5539000,3.31,,4.55,0.835,0.647813186813
2016-04-22,3.62,3.64,3.6,3.63,2303500,3.4,,4.55,0.835,0.666164835165
2016-04-21,3.62,3.66,3.6,3.64,3106800,3.41,,4.55,0.835,0.668
2016-04-20,3.64,3.64,3.57,3.6,5663200,3.37,,4.55,0.835,0.660659340659
2016-04-19,3.65,3.65,3.6,3.64,5876300,3.41,,4.55,0.835,0.668
2016-04-18,3.68,3.7,3.56,3.62,9923000,3.39,,4.55,0.835,0.66432967033
2016-04-15,3.7,3.7,3.64,3.69,5158900,3.46,,4.55,0.835,0.677175824176
2016-04-14,3.69,3.76,3.66,3.67,6362300,3.44,,4.55,0.835,0.673505494505
2016-04-13,3.61,3.74,3.61,3.66,8784000,3.43,,4.55,0.835,0.67167032967
2016-04-12,3.57,3.6,3.53,3.6,3294700,3.37,,4.55,0.835,0.660659340659
2016-04-11,3.5,3.58,3.5,3.55,2969700,3.33,,4.55,0.835,0.651483516484
2016-04-08,3.49,3.57,3.45,3.55,4685000,3.33,,4.55,0.835,0.651483516484
2016-04-07,3.64,3.64,3.5,3.51,4238100,3.29,,4.55,0.835,0.644142857143
2016-04-06,3.51,3.53,3.49,3.51,5925700,3.29,,4.55,0.835,0.644142857143
2016-04-05,3.57,3.6,3.47,3.5,8139800,3.28,,4.55,0.835,0.642307692308
2016-04-04,3.59,3.59,3.59,3.59,0,3.36,,4.55,0.835,0.658824175824
2016-04-01,3.7,3.71,3.54,3.59,9512100,3.36,,4.55,0.835,0.658824175824
2016-03-31,3.67,3.79,3.62,3.77,20158400,3.53,6818.0,4.36,0.835,0.722006880734
2016-03-30,3.59,3.68,3.54,3.66,11844000,3.43,,4.36,0.835,0.700940366972
2016-03-29,3.58,3.58,3.49,3.51,4714000,3.29,,4.36,0.835,0.672213302752
2016-03-28,3.57,3.57,3.57,3.57,0,3.35,,4.36,0.835,0.68370412844
2016-03-25,3.57,3.57,3.57,3.57,0,3.35,,4.36,0.835,0.68370412844
2016-03-24,3.6,3.6,3.51,3.57,6093700,3.35,,4.36,0.835,0.68370412844
2016-03-23,3.65,3.7,3.59,3.63,5807600,3.4,,4.36,0.835,0.695194954128
2016-03-22,3.65,3.67,3.6,3.65,6811000,3.42,,4.36,0.835,0.699025229358
2016-03-21,3.65,3.68,3.6,3.65,6321000,3.42,,4.36,0.835,0.699025229358
2016-03-18,3.51,3.64,3.51,3.63,14557900,3.4,,4.36,0.835,0.695194954128
2016-03-17,3.49,3.53,3.45,3.51,7239000,3.29,,4.36,0.835,0.672213302752
2016-03-16,3.43,3.46,3.41,3.45,6672000,3.23,,4.36,0.835,0.660722477064
2016-03-15,3.45,3.46,3.38,3.45,8891300,3.23,,4.36,0.835,0.660722477064
2016-03-14,3.48,3.53,3.43,3.49,8092100,3.27,,4.36,0.835,0.668383027523
2016-03-11,3.39,3.46,3.38,3.46,6059700,3.24,,4.36,0.835,0.662637614679
2016-03-10,3.37,3.46,3.37,3.42,5662300,3.21,,4.36,0.835,0.65497706422
2016-03-09,3.41,3.43,3.4,3.41,3676600,3.2,,4.36,0.835,0.653061926606
2016-03-08,3.51,3.51,3.39,3.47,10644700,3.25,,4.36,0.835,0.664552752294
2016-03-07,3.49,3.51,3.44,3.49,13152500,3.27,,4.36,0.835,0.668383027523
2016-03-04,3.31,3.41,3.3,3.4,17189300,3.19,,4.36,0.835,0.651146788991
2016-03-03,3.29,3.31,3.27,3.29,6944000,3.08,,4.36,0.835,0.630080275229
2016-03-02,3.22,3.27,3.17,3.26,17831000,3.06,,4.36,0.835,0.624334862385
2016-03-01,3.1,3.17,3.09,3.16,20718000,2.96,,4.36,0.835,0.605183486239
2016-02-29,3.2,3.23,3.07,3.09,17889000,2.9,,4.36,0.835,0.591777522936
2016-02-26,3.19,3.23,3.16,3.19,7294400,2.99,,4.36,0.835,0.610928899083
2016-02-25,3.2,3.21,3.17,3.17,20756700,2.97,,4.36,0.835,0.607098623853
2016-02-24,3.24,3.24,3.16,3.21,8909000,3.01,,4.36,0.835,0.614759174312
2016-02-23,3.28,3.3,3.2,3.24,6691000,3.04,,4.36,0.835,0.620504587156
2016-02-22,3.22,3.29,3.22,3.29,7026100,3.08,,4.36,0.835,0.630080275229
2016-02-19,3.3,3.3,3.21,3.21,11555600,3.01,,4.36,0.835,0.614759174312
2016-02-18,3.26,3.32,3.23,3.25,7891400,3.05,,4.36,0.835,0.622419724771
2016-02-17,3.3,3.32,3.2,3.21,10715200,3.01,,4.36,0.835,0.614759174312
2016-02-16,3.29,3.36,3.25,3.3,7117000,3.09,,4.36,0.835,0.631995412844
2016-02-15,3.13,3.25,3.13,3.24,6042000,3.04,,4.36,0.835,0.620504587156
2016-02-12,3.18,3.24,3.09,3.1,4248600,2.91,,4.36,0.835,0.59369266055
2016-02-11,3.24,3.3,3.2,3.21,4501400,3.01,,4.36,0.835,0.614759174312
2016-02-10,3.33,3.33,3.33,3.33,0,3.12,,4.36,0.835,0.637740825688
2016-02-09,3.33,3.33,3.33,3.33,0,3.12,,4.36,0.835,0.637740825688
2016-02-08,3.33,3.33,3.33,3.33,0,3.12,,4.36,0.835,0.637740825688
2016-02-05,3.33,3.36,3.3,3.33,6509000,3.12,,4.36,0.835,0.637740825688
2016-02-04,3.36,3.37,3.28,3.3,7194300,3.09,,4.36,0.835,0.631995412844
2016-02-03,3.38,3.39,3.3,3.3,10401200,3.09,,4.36,0.835,0.631995412844
2016-02-02,3.51,3.55,3.4,3.41,8571500,3.2,,4.36,0.835,0.653061926606
2016-02-01,3.61,3.63,3.47,3.52,9289200,3.3,,4.36,0.835,0.674128440367
2016-01-29,3.56,3.65,3.54,3.63,10022300,3.4,,4.36,0.835,0.695194954128
2016-01-28,3.49,3.6,3.49,3.58,12959000,3.36,,4.36,0.835,0.685619266055
2016-01-27,3.48,3.52,3.4,3.5,19802000,3.28,,4.36,0.835,0.670298165138
2016-01-26,3.5,3.52,3.37,3.39,17985600,3.18,,4.36,0.835,0.649231651376
2016-01-25,3.58,3.58,3.49,3.56,17229300,3.34,,4.36,0.835,0.681788990826
2016-01-22,3.43,3.51,3.4,3.49,20325700,3.27,,4.36,0.835,0.668383027523
2016-01-21,3.44,3.5,3.35,3.36,30516000,3.15,,4.36,0.835,0.643486238532
2016-01-20,3.62,3.62,3.36,3.43,29173900,3.21,,4.36,0.835,0.656892201835
2016-01-19,3.48,3.63,3.48,3.59,21376800,3.36,,4.36,0.835,0.68753440367
2016-01-18,3.47,3.52,3.45,3.48,19544600,3.26,,4.36,0.835,0.666467889908
2016-01-15,3.6,3.65,3.52,3.54,27951700,3.32,,4.36,0.835,0.677958715596
2016-01-14,3.5,3.61,3.43,3.58,31528000,3.36,,4.36,0.835,0.685619266055
2016-01-13,3.46,3.59,3.45,3.55,33938100,3.33,,4.36,0.835,0.679873853211
2016-01-12,3.42,3.49,3.39,3.4,18817000,3.19,,4.36,0.835,0.651146788991
2016-01-11,3.41,3.49,3.4,3.42,24646300,3.21,,4.36,0.835,0.65497706422
2016-01-08,3.49,3.58,3.49,3.52,21678200,3.3,,4.36,0.835,0.674128440367
2016-01-07,3.63,3.65,3.5,3.51,26207300,3.29,,4.36,0.835,0.672213302752
2016-01-06,3.68,3.72,3.64,3.65,18391700,3.42,,4.36,0.835,0.699025229358
2016-01-05,3.65,3.72,3.6,3.7,24587200,3.47,,4.36,0.835,0.708600917431
2016-01-04,3.79,3.79,3.62,3.66,20886000,3.43,,4.36,0.835,0.700940366972
2016-01-01,3.77,3.77,3.77,3.77,0,3.53,,4.36,0.835,0.722006880734
2015-12-31,3.77,3.78,3.75,3.77,2775200,3.53,6818.0,4.21,0.835,0.747731591449
2015-12-30,3.82,3.83,3.72,3.77,7028100,3.53,,4.21,0.835,0.747731591449
2015-12-29,3.72,3.8,3.71,3.8,13068100,3.56,,4.21,0.835,0.753681710214
2015-12-28,3.73,3.78,3.69,3.71,8784000,3.48,,4.21,0.835,0.735831353919
2015-12-25,3.75,3.75,3.75,3.75,0,3.51,,4.21,0.835,0.743764845606
2015-12-24,3.77,3.8,3.74,3.75,2604000,3.51,,4.21,0.835,0.743764845606
2015-12-23,3.65,3.77,3.65,3.77,9693800,3.53,,4.21,0.835,0.747731591449
2015-12-22,3.63,3.7,3.63,3.69,6689600,3.46,,4.21,0.835,0.731864608076
2015-12-21,3.55,3.67,3.54,3.65,10158500,3.42,,4.21,0.835,0.72393111639
2015-12-18,3.56,3.64,3.53,3.6,14686200,3.37,,4.21,0.835,0.714014251781
2015-12-17,3.53,3.6,3.51,3.59,12373200,3.36,,4.21,0.835,0.71203087886
2015-12-16,3.43,3.53,3.43,3.52,8040300,3.3,,4.21,0.835,0.698147268409
2015-12-15,3.45,3.48,3.42,3.42,7006600,3.21,,4.21,0.835,0.678313539192
2015-12-14,3.41,3.46,3.37,3.43,9010700,3.21,,4.21,0.835,0.680296912114
2015-12-11,3.48,3.51,3.42,3.44,12374700,3.22,,4.21,0.835,0.682280285036
2015-12-10,3.51,3.52,3.45,3.49,10768300,3.27,,4.21,0.835,0.692197149644
2015-12-09,3.47,3.56,3.47,3.5,8148000,3.28,,4.21,0.835,0.694180522565
2015-12-08,3.55,3.55,3.46,3.49,10366000,3.27,,4.21,0.835,0.692197149644
2015-12-07,3.6,3.63,3.54,3.55,5103000,3.33,,4.21,0.835,0.704097387173
2015-12-04,3.6,3.63,3.57,3.6,7357300,3.37,,4.21,0.835,0.714014251781
2015-12-03,3.54,3.68,3.54,3.67,13119600,3.44,,4.21,0.835,0.727897862233
2015-12-02,3.55,3.64,3.5,3.62,11458800,3.39,,4.21,0.835,0.717980997625
2015-12-01,3.56,3.56,3.5,3.52,30560000,3.3,,4.21,0.835,0.698147268409
2015-11-30,3.51,3.56,3.47,3.5,20222200,3.28,,4.21,0.835,0.694180522565
2015-11-27,3.63,3.63,3.51,3.52,12124300,3.3,,4.21,0.835,0.698147268409
2015-11-26,3.65,3.66,3.59,3.61,12362000,3.38,,4.21,0.835,0.715997624703
2015-11-25,3.62,3.64,3.6,3.62,22345600,3.39,,4.21,0.835,0.717980997625
2015-11-24,3.7,3.71,3.62,3.63,13589300,3.4,,4.21,0.835,0.719964370546
2015-11-23,3.79,3.79,3.7,3.71,6715500,3.48,,4.21,0.835,0.735831353919
2015-11-20,3.75,3.79,3.72,3.77,7787000,3.53,,4.21,0.835,0.747731591449
2015-11-19,3.79,3.79,3.72,3.74,14074000,3.51,,4.21,0.835,0.741781472684
2015-11-18,3.75,3.8,3.71,3.72,9467500,3.49,,4.21,0.835,0.737814726841
2015-11-17,3.73,3.81,3.73,3.76,11808000,3.52,,4.21,0.835,0.745748218527
2015-11-16,3.75,3.76,3.68,3.7,10675300,3.47,,4.21,0.835,0.733847980998
2015-11-13,3.88,3.88,3.76,3.78,9622400,3.54,,4.21,0.835,0.749714964371
2015-11-12,3.77,3.94,3.77,3.94,11026100,3.69,,4.21,0.835,0.781448931116
2015-11-11,3.85,3.9,3.8,3.82,11448000,3.58,,4.21,0.835,0.757648456057
2015-11-10,3.96,4.0,3.86,3.9,11840700,3.66,,4.21,0.835,0.77351543943
2015-11-09,3.85,4.0,3.85,3.98,23934000,3.73,,4.21,0.835,0.789382422803
2015-11-06,3.87,3.94,3.84,3.86,13675000,3.62,,4.21,0.835,0.765581947743
2015-11-05,3.85,3.94,3.85,3.91,11258000,3.66,,4.21,0.835,0.775498812352
2015-11-04,3.8,3.9,3.78,3.87,15112800,3.63,,4.21,0.835,0.767565320665
2015-11-03,3.83,3.83,3.76,3.78,6329700,3.54,,4.21,0.835,0.749714964371
2015-11-02,3.76,3.81,3.75,3.78,9385000,3.54,,4.21,0.835,0.749714964371
2015-10-30,3.76,3.85,3.75,3.81,10729300,3.57,,4.21,0.835,0.755665083135
2015-10-29,3.8,3.85,3.77,3.79,7635200,3.55,,4.21,0.835,0.751698337292
2015-10-28,3.86,3.92,3.79,3.81,14373700,3.57,,4.21,0.835,0.755665083135
2015-10-27,3.93,3.94,3.86,3.91,9687000,3.66,,4.21,0.835,0.775498812352
2015-10-26,3.95,3.95,3.87,3.93,23572200,3.68,,4.21,0.835,0.779465558195
2015-10-23,3.95,3.96,3.86,3.95,8265500,3.7,,4.21,0.835,0.783432304038
2015-10-22,3.91,3.92,3.86,3.91,12411100,3.66,,4.21,0.835,0.775498812352
2015-10-21,3.91,3.91,3.91,3.91,0,3.66,,4.21,0.835,0.775498812352
2015-10-20,3.88,3.92,3.85,3.91,18170300,3.66,,4.21,0.835,0.775498812352
2015-10-19,3.82,3.9,3.79,3.89,16328300,3.65,,4.21,0.835,0.771532066508
2015-10-16,3.78,3.82,3.74,3.81,16119900,3.57,,4.21,0.835,0.755665083135
2015-10-15,3.63,3.73,3.62,3.7,13579200,3.47,,4.21,0.835,0.733847980998
2015-10-14,3.68,3.71,3.59,3.62,16004500,3.39,,4.21,0.835,0.717980997625
2015-10-13,3.74,3.75,3.69,3.73,12293000,3.5,,4.21,0.835,0.739798099762
2015-10-12,3.67,3.76,3.65,3.72,31016500,3.49,,4.21,0.835,0.737814726841
2015-10-09,3.62,3.7,3.62,3.65,11471500,3.42,,4.21,0.835,0.72393111639
2015-10-08,3.68,3.68,3.57,3.58,17209700,3.36,,4.21,0.835,0.710047505938
2015-10-07,3.54,3.7,3.52,3.7,14362000,3.47,,4.21,0.835,0.733847980998
2015-10-06,3.63,3.63,3.48,3.55,16328700,3.33,,4.21,0.835,0.704097387173
2015-10-05,3.55,3.62,3.52,3.58,6520000,3.36,,4.21,0.835,0.710047505938
2015-10-02,3.36,3.48,3.33,3.46,13861700,3.24,,4.21,0.835,0.686247030879
2015-10-01,3.37,3.37,3.37,3.37,0,3.16,,4.21,0.835,0.668396674584
2015-09-30,3.38,3.42,3.26,3.37,17812000,3.16,6818.0,4.03,0.835,0.698250620347
2015-09-29,3.5,3.5,3.25,3.34,24822700,3.13,,4.03,0.835,0.692034739454
2015-09-28,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-25,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-24,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-23,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-22,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-21,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-18,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-17,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-16,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-15,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-14,3.43,3.43,3.43,3.43,0,3.21,,4.03,0.835,0.710682382134
2015-09-11,3.46,3.52,3.36,3.43,18915600,3.21,,4.03,0.835,0.710682382134
2015-09-10,3.45,3.51,3.42,3.43,17051000,3.21,,4.03,0.835,0.710682382134
2015-09-09,3.4,3.58,3.37,3.55,18915000,3.33,,4.03,0.835,0.735545905707
2015-09-08,3.25,3.37,3.25,3.34,14477000,3.13,,4.03,0.835,0.692034739454
2015-09-07,3.39,3.42,3.23,3.24,15086900,3.04,,4.03,0.835,0.671315136476
2015-09-04,3.47,3.47,3.22,3.36,8498700,3.15,,4.03,0.835,0.69617866005
2015-09-03,3.37,3.37,3.37,3.37,0,3.16,,4.03,0.835,0.698250620347
2015-09-02,3.39,3.47,3.3,3.37,14715700,3.16,,4.03,0.835,0.698250620347
2015-09-01,3.46,3.57,3.35,3.37,18041100,3.16,,4.03,0.835,0.698250620347
2015-08-31,3.56,3.58,3.38,3.54,17846300,3.32,,4.03,0.835,0.733473945409
2015-08-28,3.63,3.65,3.46,3.5,17761200,3.28,,4.03,0.835,0.725186104218
2015-08-27,3.39,3.56,3.39,3.53,27410800,3.31,,4.03,0.835,0.731401985112
2015-08-26,3.4,3.5,3.32,3.33,14975200,3.12,,4.03,0.835,0.689962779156
2015-08-25,3.33,3.5,3.33,3.42,14513000,3.21,,4.03,0.835,0.708610421836
2015-08-24,3.52,3.56,3.32,3.39,27591100,3.18,,4.03,0.835,0.702394540943
2015-08-21,3.74,3.76,3.6,3.66,19893400,3.43,,4.03,0.835,0.758337468983
2015-08-20,3.88,3.96,3.8,3.82,12145300,3.58,,4.03,0.835,0.791488833747
2015-08-19,3.92,3.98,3.87,3.94,8995900,3.69,,4.03,0.835,0.81635235732
2015-08-18,4.02,4.08,3.87,3.91,12689700,3.66,,4.03,0.835,0.810136476427
2015-08-17,4.13,4.13,4.01,4.02,11422000,3.77,,4.03,0.835,0.832928039702
2015-08-14,4.16,4.16,4.09,4.12,10990000,3.86,,4.03,0.835,0.85364764268
2015-08-13,4.2,4.2,4.14,4.16,9114900,3.9,,4.03,0.835,0.861935483871
2015-08-12,4.28,4.28,4.13,4.16,7375700,3.9,,4.03,0.835,0.861935483871
2015-08-11,4.27,4.33,4.23,4.26,10139000,3.99,,4.03,0.835,0.882655086849
2015-08-10,4.28,4.28,4.21,4.25,8442000,3.98,,4.03,0.835,0.880583126551
2015-08-07,4.23,4.28,4.17,4.24,7053300,3.97,,4.03,0.835,0.878511166253
2015-08-06,4.19,4.23,4.14,4.2,11660900,3.94,,4.03,0.835,0.870223325062
2015-08-05,4.19,4.22,4.16,4.19,5635600,3.93,,4.03,0.835,0.868151364764
2015-08-04,4.23,4.26,4.14,4.16,15401200,3.9,,4.03,0.835,0.861935483871
2015-08-03,4.32,4.38,4.13,4.24,9001200,3.97,,4.03,0.835,0.878511166253
2015-07-31,4.24,4.33,4.21,4.32,18523000,4.05,,4.03,0.835,0.895086848635
2015-07-30,4.41,4.41,4.21,4.26,13949200,3.99,,4.03,0.835,0.882655086849
2015-07-29,4.18,4.38,4.18,4.36,32466600,4.09,,4.03,0.835,0.903374689826
2015-07-28,4.2,4.26,4.08,4.23,47786200,3.96,,4.03,0.835,0.876439205955
2015-07-27,4.39,4.39,4.2,4.22,37713700,3.96,,4.03,0.835,0.874367245658
2015-07-24,4.35,4.43,4.34,4.39,24007000,4.11,,4.03,0.835,0.90959057072
2015-07-23,4.3,4.37,4.23,4.37,18190000,4.1,,4.03,0.835,0.905446650124
2015-07-22,4.29,4.29,4.21,4.26,12062000,3.99,,4.03,0.835,0.882655086849
2015-07-21,4.22,4.33,4.22,4.32,12210300,4.05,,4.03,0.835,0.895086848635
2015-07-20,4.31,4.34,4.25,4.27,10027300,4.0,,4.03,0.835,0.884727047146
2015-07-17,4.27,4.33,4.22,4.27,15328400,4.0,,4.03,0.835,0.884727047146
2015-07-16,4.24,4.31,4.16,4.19,14634900,3.93,,4.03,0.835,0.868151364764
2015-07-15,4.28,4.31,4.2,4.24,13812600,3.97,,4.03,0.835,0.878511166253
2015-07-14,4.32,4.43,4.26,4.28,18534400,4.01,,4.03,0.835,0.886799007444
2015-07-13,4.29,4.41,4.25,4.38,22930700,4.1,,4.03,0.835,0.907518610422
2015-07-10,3.92,4.55,3.92,4.25,42166500,3.98,,4.03,0.835,0.880583126551
2015-07-09,3.79,4.12,3.76,3.97,29959000,3.72,,4.03,0.835,0.822568238213
2015-07-08,4.04,4.11,3.73,3.79,44927900,3.55,,4.03,0.835,0.785272952854
2015-07-07,4.3,4.35,4.11,4.14,24645400,3.88,,4.03,0.835,0.857791563275
2015-07-06,4.54,4.63,4.2,4.27,26790000,4.0,,4.03,0.835,0.884727047146
2015-07-03,4.63,4.64,4.48,4.49,11508600,4.21,,4.03,0.835,0.930310173697
2015-07-02,4.68,4.72,4.56,4.62,27526800,4.33,,4.03,0.835,0.957245657568
2015-07-01,4.65,4.65,4.65,4.65,0,4.36,,4.03,0.835,0.963461538462
2015-06-30,4.55,4.68,4.46,4.65,24964900,4.36,6818.0,4.02,0.835,0.965858208955
2015-06-29,4.69,4.72,4.42,4.52,18679200,4.24,,4.02,0.835,0.938855721393
2015-06-26,4.73,4.78,4.56,4.63,12998200,4.34,,4.02,0.835,0.9617039801
2015-06-25,4.77,4.9,4.72,4.78,39629000,4.48,,4.02,0.835,0.992860696517
2015-06-24,4.73,4.8,4.69,4.7,15864900,4.4,,4.02,0.835,0.976243781095
2015-06-23,4.63,4.72,4.61,4.69,28018900,4.4,,4.02,0.835,0.974166666667
2015-06-22,4.69,4.75,4.59,4.6,20449300,4.31,,4.02,0.835,0.955472636816
2015-06-19,4.74,4.76,4.65,4.69,21899100,4.4,,4.02,0.835,0.974166666667
2015-06-18,4.72,4.74,4.62,4.71,15536900,4.41,,4.02,0.835,0.978320895522
2015-06-17,4.75,4.8,4.66,4.72,22854400,4.42,,4.02,0.835,0.98039800995
2015-06-16,4.9,4.96,4.65,4.66,16828000,4.37,,4.02,0.835,0.967935323383
2015-06-15,4.92,4.96,4.85,4.86,13740700,4.55,,4.02,0.835,1.00947761194
2015-06-12,4.92,5.03,4.9,5.01,16461400,4.7,,4.02,0.835,1.04063432836
2015-06-11,4.95,4.99,4.87,4.91,18744100,4.6,,4.02,0.835,1.01986318408
2015-06-10,4.95,5.0,4.82,4.88,15398200,4.57,,4.02,0.835,1.0136318408
2015-06-09,5.21,5.25,4.99,5.01,30085300,4.7,,4.02,0.835,1.04063432836
2015-06-08,5.08,5.22,5.02,5.18,48148300,4.85,,4.02,0.835,1.07594527363
