Date,Open,High,Low,Close,Volume,Adj Close
2016-01-05,3.65,3.72,3.60,3.70,24587200,3.47
2016-01-04,3.79,3.79,3.62,3.66,20886000,3.43
2016-01-01,3.77,3.77,3.77,3.77,000,3.53
2015-12-31,3.77,3.78,3.75,3.77,2775200,3.53
2015-12-30,3.82,3.83,3.72,3.77,7028100,3.53
2015-12-29,3.72,3.80,3.71,3.80,13068100,3.56
2015-12-28,3.73,3.78,3.69,3.71,8784000,3.48
2015-12-25,3.75,3.75,3.75,3.75,000,3.51
2015-12-24,3.77,3.80,3.74,3.75,2604000,3.51
2015-12-23,3.65,3.77,3.65,3.77,9693800,3.53
2015-12-22,3.63,3.70,3.63,3.69,6689600,3.46
2015-12-21,3.55,3.67,3.54,3.65,10158500,3.42
2015-12-18,3.56,3.64,3.53,3.60,14686200,3.37
2015-12-17,3.53,3.60,3.51,3.59,12373200,3.36
2015-12-16,3.43,3.53,3.43,3.52,8040300,3.30
2015-12-15,3.45,3.48,3.42,3.42,7006600,3.21
2015-12-14,3.41,3.46,3.37,3.43,9010700,3.21
2015-12-11,3.48,3.51,3.42,3.44,12374700,3.22
2015-12-10,3.51,3.52,3.45,3.49,10768300,3.27
2015-12-09,3.47,3.56,3.47,3.50,8148000,3.28
2015-12-08,3.55,3.55,3.46,3.49,10366000,3.27
2015-12-07,3.60,3.63,3.54,3.55,5103000,3.33
2015-12-04,3.60,3.63,3.57,3.60,7357300,3.37
2015-12-03,3.54,3.68,3.54,3.67,13119600,3.44
2015-12-02,3.55,3.64,3.50,3.62,11458800,3.39
2015-12-01,3.56,3.56,3.50,3.52,30560000,3.30
2015-11-30,3.51,3.56,3.47,3.50,20222200,3.28
2015-11-27,3.63,3.63,3.51,3.52,12124300,3.30
2015-11-26,3.65,3.66,3.59,3.61,12362000,3.38
2015-11-25,3.62,3.64,3.60,3.62,22345600,3.39
2015-11-24,3.70,3.71,3.62,3.63,13589300,3.40
2015-11-23,3.79,3.79,3.70,3.71,6715500,3.48
2015-11-20,3.75,3.79,3.72,3.77,7787000,3.53
2015-11-19,3.79,3.79,3.72,3.74,14074000,3.51
2015-11-18,3.75,3.80,3.71,3.72,9467500,3.49
2015-11-17,3.73,3.81,3.73,3.76,11808000,3.52
2015-11-16,3.75,3.76,3.68,3.70,10675300,3.47
2015-11-13,3.88,3.88,3.76,3.78,9622400,3.54
2015-11-12,3.77,3.94,3.77,3.94,11026100,3.69
2015-11-11,3.85,3.90,3.80,3.82,11448000,3.58
2015-11-10,3.96,4.00,3.86,3.90,11840700,3.66
2015-11-09,3.85,4.00,3.85,3.98,23934000,3.73
2015-11-06,3.87,3.94,3.84,3.86,13675000,3.62
2015-11-05,3.85,3.94,3.85,3.91,11258000,3.66
2015-11-04,3.80,3.90,3.78,3.87,15112800,3.63
2015-11-03,3.83,3.83,3.76,3.78,6329700,3.54
2015-11-02,3.76,3.81,3.75,3.78,9385000,3.54
2015-10-30,3.76,3.85,3.75,3.81,10729300,3.57
2015-10-29,3.80,3.85,3.77,3.79,7635200,3.55
2015-10-28,3.86,3.92,3.79,3.81,14373700,3.57
2015-10-27,3.93,3.94,3.86,3.91,9687000,3.66
2015-10-26,3.95,3.95,3.87,3.93,23572200,3.68
2015-10-23,3.95,3.96,3.86,3.95,8265500,3.70
2015-10-22,3.91,3.92,3.86,3.91,12411100,3.66
2015-10-21,3.91,3.91,3.91,3.91,000,3.66
2015-10-20,3.88,3.92,3.85,3.91,18170300,3.66
2015-10-19,3.82,3.90,3.79,3.89,16328300,3.65
2015-10-16,3.78,3.82,3.74,3.81,16119900,3.57
2015-10-15,3.63,3.73,3.62,3.70,13579200,3.47
2015-10-14,3.68,3.71,3.59,3.62,16004500,3.39
2015-10-13,3.74,3.75,3.69,3.73,12293000,3.50
2015-10-12,3.67,3.76,3.65,3.72,31016500,3.49
2015-10-09,3.62,3.70,3.62,3.65,11471500,3.42
2015-10-08,3.68,3.68,3.57,3.58,17209700,3.36
2015-10-07,3.54,3.70,3.52,3.70,14362000,3.47
2015-10-06,3.63,3.63,3.48,3.55,16328700,3.33
2015-10-05,3.55,3.62,3.52,3.58,6520000,3.36
2015-10-02,3.36,3.48,3.33,3.46,13861700,3.24
2015-10-01,3.37,3.37,3.37,3.37,000,3.16
2015-09-30,3.38,3.42,3.26,3.37,17812000,3.16
2015-09-29,3.50,3.50,3.25,3.34,24822700,3.13
2015-09-28,3.43,3.43,3.43,3.43,000,3.21
2015-09-25,3.43,3.43,3.43,3.43,000,3.21
2015-09-24,3.43,3.43,3.43,3.43,000,3.21
2015-09-23,3.43,3.43,3.43,3.43,000,3.21
2015-09-22,3.43,3.43,3.43,3.43,000,3.21
2015-09-21,3.43,3.43,3.43,3.43,000,3.21
2015-09-18,3.43,3.43,3.43,3.43,000,3.21
2015-09-17,3.43,3.43,3.43,3.43,000,3.21
2015-09-16,3.43,3.43,3.43,3.43,000,3.21
2015-09-15,3.43,3.43,3.43,3.43,000,3.21
2015-09-14,3.43,3.43,3.43,3.43,000,3.21
2015-09-11,3.46,3.52,3.36,3.43,18915600,3.21
2015-09-10,3.45,3.51,3.42,3.43,17051000,3.21
2015-09-09,3.40,3.58,3.37,3.55,18915000,3.33
2015-09-08,3.25,3.37,3.25,3.34,14477000,3.13
2015-09-07,3.39,3.42,3.23,3.24,15086900,3.04
2015-09-04,3.47,3.47,3.22,3.36,8498700,3.15
2015-09-03,3.37,3.37,3.37,3.37,000,3.16
2015-09-02,3.39,3.47,3.30,3.37,14715700,3.16
2015-09-01,3.46,3.57,3.35,3.37,18041100,3.16
2015-08-31,3.56,3.58,3.38,3.54,17846300,3.32
2015-08-28,3.63,3.65,3.46,3.50,17761200,3.28
2015-08-27,3.39,3.56,3.39,3.53,27410800,3.31
2015-08-26,3.40,3.50,3.32,3.33,14975200,3.12
2015-08-25,3.33,3.50,3.33,3.42,14513000,3.21
2015-08-24,3.52,3.56,3.32,3.39,27591100,3.18
2015-08-21,3.74,3.76,3.60,3.66,19893400,3.43
2015-08-20,3.88,3.96,3.80,3.82,12145300,3.58
2015-08-19,3.92,3.98,3.87,3.94,8995900,3.69
2015-08-18,4.02,4.08,3.87,3.91,12689700,3.66
2015-08-17,4.13,4.13,4.01,4.02,11422000,3.77
2015-08-14,4.16,4.16,4.09,4.12,10990000,3.86
2015-08-13,4.20,4.20,4.14,4.16,9114900,3.90
2015-08-12,4.28,4.28,4.13,4.16,7375700,3.90
2015-08-11,4.27,4.33,4.23,4.26,10139000,3.99
2015-08-10,4.28,4.28,4.21,4.25,8442000,3.98
2015-08-07,4.23,4.28,4.17,4.24,7053300,3.97
2015-08-06,4.19,4.23,4.14,4.20,11660900,3.94
2015-08-05,4.19,4.22,4.16,4.19,5635600,3.93
2015-08-04,4.23,4.26,4.14,4.16,15401200,3.90
2015-08-03,4.32,4.38,4.13,4.24,9001200,3.97
2015-07-31,4.24,4.33,4.21,4.32,18523000,4.05
2015-07-30,4.41,4.41,4.21,4.26,13949200,3.99
2015-07-29,4.18,4.38,4.18,4.36,32466600,4.09
2015-07-28,4.20,4.26,4.08,4.23,47786200,3.96
2015-07-27,4.39,4.39,4.20,4.22,37713700,3.96
2015-07-24,4.35,4.43,4.34,4.39,24007000,4.11
2015-07-23,4.30,4.37,4.23,4.37,18190000,4.10
2015-07-22,4.29,4.29,4.21,4.26,12062000,3.99
2015-07-21,4.22,4.33,4.22,4.32,12210300,4.05
2015-07-20,4.31,4.34,4.25,4.27,10027300,4.00
2015-07-17,4.27,4.33,4.22,4.27,15328400,4.00
2015-07-16,4.24,4.31,4.16,4.19,14634900,3.93
2015-07-15,4.28,4.31,4.20,4.24,13812600,3.97
2015-07-14,4.32,4.43,4.26,4.28,18534400,4.01
2015-07-13,4.29,4.41,4.25,4.38,22930700,4.10
2015-07-10,3.92,4.55,3.92,4.25,42166500,3.98
2015-07-09,3.79,4.12,3.76,3.97,29959000,3.72
2015-07-08,4.04,4.11,3.73,3.79,44927900,3.55
2015-07-07,4.30,4.35,4.11,4.14,24645400,3.88
2015-07-06,4.54,4.63,4.20,4.27,26790000,4.00
2015-07-03,4.63,4.64,4.48,4.49,11508600,4.21
2015-07-02,4.68,4.72,4.56,4.62,27526800,4.33
2015-07-01,4.65,4.65,4.65,4.65,000,4.36
2015-06-30,4.55,4.68,4.46,4.65,24964900,4.36
2015-06-29,4.69,4.72,4.42,4.52,18679200,4.24
2015-06-26,4.73,4.78,4.56,4.63,12998200,4.34
2015-06-25,4.77,4.90,4.72,4.78,39629000,4.48
2015-06-24,4.73,4.80,4.69,4.70,15864900,4.40
2015-06-23,4.63,4.72,4.61,4.69,28018900,4.40
2015-06-22,4.69,4.75,4.59,4.60,20449300,4.31
2015-06-19,4.74,4.76,4.65,4.69,21899100,4.40
2015-06-18,4.72,4.74,4.62,4.71,15536900,4.41
2015-06-17,4.75,4.80,4.66,4.72,22854400,4.42
2015-06-16,4.90,4.96,4.65,4.66,16828000,4.37
2015-06-15,4.92,4.96,4.85,4.86,13740700,4.55
2015-06-12,4.92,5.03,4.90,5.01,16461400,4.70
2015-06-11,4.95,4.99,4.87,4.91,18744100,4.60
2015-06-10,4.95,5.00,4.82,4.88,15398200,4.57
2015-06-09,5.21,5.25,4.99,5.01,30085300,4.70
2015-06-08,5.08,5.22,5.02,5.18,48148300,4.85
2015-06-05,5.23,5.25,5.01,5.11,22388000,4.79
2015-06-04,5.06,5.30,5.03,5.19,55807900,4.86
2015-06-03,5.09,5.10,5.01,5.05,9087100,4.73
2015-06-02,5.01,5.14,5.00,5.08,15796100,4.76
2015-06-01,4.85,5.13,4.85,5.03,19577800,4.71
2015-05-29,4.95,4.98,4.84,4.92,43466000,4.61
2015-05-28,5.09,5.10,4.88,4.99,25477700,4.68
2015-05-27,5.08,5.11,5.01,5.09,17058400,4.77
2015-05-26,5.23,5.23,5.06,5.10,29373200,4.78
2015-05-25,5.20,5.20,5.20,5.20,000,4.65
2015-05-22,5.09,5.22,5.09,5.20,19327200,4.65
2015-05-21,5.17,5.17,5.06,5.07,21699300,4.54
2015-05-20,4.97,5.16,4.97,5.14,21207900,4.60
2015-05-19,4.91,4.99,4.82,4.93,17078200,4.41
2015-05-18,4.96,4.96,4.83,4.86,16818000,4.35
2015-05-15,4.96,4.96,4.73,4.96,18718500,4.44
2015-05-14,4.96,4.98,4.86,4.87,16583400,4.36
2015-05-13,5.07,5.09,4.68,4.89,19565300,4.37
2015-05-12,5.00,5.05,4.94,4.96,10874600,4.44
2015-05-11,4.87,5.04,4.82,4.98,23884500,4.46
2015-05-08,4.74,4.89,4.74,4.87,26894700,4.36
2015-05-07,4.75,4.81,4.71,4.73,27821000,4.23
2015-05-06,5.00,5.07,4.76,4.79,46555700,4.29
2015-05-05,5.25,5.25,4.97,5.00,18701800,4.47
2015-05-04,5.27,5.32,5.17,5.20,13572000,4.65
2015-05-01,5.27,5.27,5.27,5.27,000,4.71
2015-04-30,5.40,5.44,5.17,5.27,19606000,4.71
2015-04-29,5.40,5.45,5.30,5.41,10866900,4.84
2015-04-28,5.36,5.65,5.25,5.46,51396100,4.88
2015-04-27,5.24,5.38,5.21,5.36,32043500,4.80
2015-04-24,5.22,5.26,5.06,5.26,28727900,4.71
2015-04-23,5.24,5.39,5.15,5.18,32447300,4.63
2015-04-22,5.16,5.25,5.16,5.23,25399300,4.68
2015-04-21,5.20,5.26,5.12,5.24,20591000,4.69
2015-04-20,5.53,5.63,5.09,5.13,46446000,4.59
2015-04-17,5.59,5.65,5.42,5.44,53467900,4.87
2015-04-16,5.45,5.59,5.37,5.57,60025300,4.98
2015-04-15,5.19,5.46,5.18,5.43,68058200,4.86
2015-04-14,5.44,5.55,5.17,5.23,81720500,4.68
2015-04-13,5.30,5.44,5.26,5.41,65840100,4.84
2015-04-10,5.12,5.30,5.05,5.18,46148300,4.63
2015-04-09,5.00,5.61,4.98,5.08,62709500,4.54
2015-04-08,4.48,4.96,4.47,4.87,93084200,4.36
2015-04-07,4.39,4.39,4.39,4.39,000,3.93
2015-04-06,4.39,4.39,4.39,4.39,000,3.93
2015-04-03,4.39,4.39,4.39,4.39,000,3.93
2015-04-02,4.36,4.42,4.30,4.39,35446900,3.93
2015-04-01,4.27,4.39,4.25,4.30,30859800,3.85
2015-03-31,4.39,4.42,4.26,4.27,45988800,3.82
2015-03-30,4.23,4.45,4.23,4.32,57442500,3.86
2015-03-27,4.13,4.19,4.12,4.18,14903000,3.74
2015-03-26,4.20,4.20,4.14,4.19,13775300,3.75
2015-03-25,4.23,4.24,4.19,4.20,28912800,3.76
2015-03-24,4.23,4.24,4.17,4.21,23203200,3.77
2015-03-23,4.25,4.25,4.18,4.21,8318500,3.77
2015-03-20,4.24,4.25,4.19,4.23,12044600,3.78
2015-03-19,4.32,4.33,4.18,4.23,22537200,3.78
2015-03-18,4.20,4.32,4.19,4.29,50475100,3.84
2015-03-17,4.04,4.29,4.04,4.20,47583700,3.76
2015-03-16,3.96,4.02,3.96,4.00,12130500,3.58
2015-03-13,3.97,4.02,3.96,3.99,11798000,3.57
2015-03-12,3.91,4.01,3.88,3.94,9931500,3.53
2015-03-11,3.90,3.94,3.86,3.89,5524800,3.48
2015-03-10,3.97,3.98,3.89,3.91,4727000,3.50
2015-03-09,3.90,4.00,3.86,3.99,5638300,3.57
2015-03-06,3.86,3.94,3.84,3.94,9153200,3.53
2015-03-05,3.91,3.91,3.81,3.86,21521400,3.45
2015-03-04,4.00,4.02,3.87,3.88,25038100,3.47
2015-03-03,4.10,4.12,3.98,3.99,13229500,3.57
2015-03-02,4.13,4.14,4.06,4.12,14123300,3.69
2015-02-27,4.15,4.17,4.07,4.09,16937500,3.66
2015-02-26,4.13,4.17,4.08,4.15,12266000,3.71
2015-02-25,4.13,4.15,4.10,4.13,11875500,3.70
2015-02-24,4.19,4.23,4.09,4.13,10308100,3.70
2015-02-23,4.12,4.21,4.12,4.18,5874000,3.74
2015-02-20,4.12,4.12,4.12,4.12,000,3.69
2015-02-19,4.12,4.12,4.12,4.12,000,3.69
2015-02-18,4.14,4.17,4.11,4.12,3541200,3.69
2015-02-17,4.07,4.22,4.06,4.15,7813000,3.71
2015-02-16,4.12,4.12,4.03,4.05,12142000,3.62
2015-02-13,4.13,4.18,4.09,4.10,11933000,3.67
2015-02-12,4.12,4.19,4.11,4.13,12726000,3.70
2015-02-11,4.15,4.18,4.08,4.15,17855600,3.71
2015-02-10,4.08,4.15,4.08,4.12,10911000,3.69
2015-02-09,4.10,4.15,4.10,4.12,7059100,3.69
2015-02-06,4.27,4.28,4.13,4.17,9493200,3.73
2015-02-05,4.37,4.41,4.25,4.30,20938000,3.85
2015-02-04,4.32,4.32,4.23,4.27,7420500,3.82
2015-02-03,4.23,4.26,4.16,4.25,10272000,3.80
2015-02-02,4.06,4.22,4.06,4.16,24467400,3.72
2015-01-30,4.30,4.32,4.08,4.14,13129400,3.70
2015-01-29,4.33,4.39,4.21,4.25,18245000,3.80
2015-01-28,4.40,4.40,4.35,4.39,13488900,3.93
2015-01-27,4.40,4.40,4.31,4.35,8725000,3.89
2015-01-26,4.43,4.43,4.38,4.41,15856400,3.95
2015-01-23,4.40,4.42,4.36,4.42,17543900,3.95
2015-01-22,4.44,4.44,4.34,4.36,10187000,3.90
2015-01-21,4.29,4.43,4.28,4.43,31761800,3.96
2015-01-20,4.25,4.35,4.16,4.33,15927400,3.87
2015-01-19,4.45,4.45,4.17,4.19,97244000,3.75
2015-01-16,4.46,4.50,4.43,4.50,23210000,4.03
2015-01-15,4.38,4.49,4.35,4.48,36887600,4.01
2015-01-14,4.38,4.45,4.34,4.42,34609300,3.95
2015-01-13,4.31,4.39,4.31,4.36,27872000,3.90
2015-01-12,4.35,4.36,4.28,4.33,21544000,3.87
2015-01-09,4.34,4.42,4.32,4.36,58104000,3.90
2015-01-08,4.32,4.36,4.29,4.36,59986500,3.90
2015-01-07,4.32,4.37,4.29,4.30,38987000,3.85
2015-01-06,4.39,4.46,4.30,4.37,151133000,3.91
2015-01-05,4.44,4.50,4.39,4.47,107363200,4.00
2015-01-02,4.25,4.52,4.24,4.45,36555000,3.98
2015-01-01,4.22,4.22,4.22,4.22,000,3.78
2014-12-31,4.24,4.24,4.16,4.22,14422600,3.78
2014-12-30,4.35,4.39,4.19,4.22,42550000,3.78
2014-12-29,4.42,4.44,4.35,4.35,20594700,3.89
2014-12-26,4.29,4.29,4.29,4.29,000,3.84
2014-12-25,4.29,4.29,4.29,4.29,000,3.84
2014-12-24,4.35,4.35,4.25,4.29,7599000,3.84
2014-12-23,4.38,4.40,4.32,4.38,23758500,3.92
2014-12-22,4.37,4.43,4.28,4.35,48507600,3.89
2014-12-19,4.37,4.38,4.29,4.33,19504300,3.87
2014-12-18,4.44,4.46,4.33,4.37,23160700,3.91
2014-12-17,4.40,4.40,4.31,4.38,40242600,3.92
2014-12-16,4.25,4.36,4.24,4.35,24972300,3.89
2014-12-15,4.17,4.29,4.16,4.24,14898000,3.79
2014-12-12,4.42,4.42,4.25,4.27,32085000,3.82
2014-12-11,4.34,4.44,4.31,4.39,50440500,3.93
2014-12-10,4.15,4.36,4.11,4.35,33467700,3.89
2014-12-09,4.37,4.42,4.18,4.23,80430200,3.78
2014-12-08,4.36,4.40,4.26,4.36,51016500,3.90
